	Topic_Num	Topic_Perc_Contrib	Keywords	Text
86	16.0	0.2136	손, 검사, 말, 시간, 이상, 주간, 건조기, 일간, 수치, 중심	자외선·손 건조기, 바이러스 살균효과 있다? 신종 코로나바이러스 감염증 예방수칙 가운데 보건 당국이 가장 강조하는 것은 '손 씻기'이다. 손을 제대로 씻으려면 비누 등 세정제로 30초 이상 꼼꼼히 문지른 뒤 흐르는 물을 활용해야 한다는 손씻기 지침까지 홍보할 정도이다. 일부 온라인에서는 손을 씻고 잘 말리지 않으면 손이 축축해 바이러스가 더 번식할 수 있다면서 신종 코로나바이러스 감염증을 예방하기 위해선 '핸드 드라이어(손 건조기)'를 이용해 건조해야 한다는 글이 올라오기도 한다.  심지어 일부 건조기 판매 업체는 화장실에 손 건조기가 설치되지 않은 식당은 가지 말라는 글까지 올리고 있다.해외에서도 '손 건조기에 30초 동안 손을 말리면 신종 코로나바이러스를 죽이는 데 효과가 있다'는 주장이 제기되고 있다. 정확한 근거는 제시하고 있지 않지만, 코로나바이러스가 고온에 잘 살아남지 못한다는 분석을 확대 해석한 것으로 보인다.실제로 2010년 3월, 노스캐롤라이나 대학교 연구팀들은 〈코로나바이러스의 생존에 온도와 상대습도가 미치는 영향(Effects of Air Temperature and Relative Humidity on Corona virus Survival on Surfaces)〉이라는 논문에서 '온도와 습도가 높을수록 코로나바이러스의 생존 시간이 급격히 짧아졌다'는 연구 결과를 내놓기도 했다.그렇다면 과연 손 건조기가 신종 코로나바이러스를 없애는 데 효과가 있을까?
87	16.0	0.143	손, 검사, 말, 시간, 이상, 주간, 건조기, 일간, 수치, 중심	"""정부가 확진자 수 줄이기 위해 검사 대상을 축소·조작한다""지난 28일, 격리해제 수가 치료 중인 확진자를 넘어서는 이른바 ‘골든크로스’가 일어났다. 이후 이런 수치상 결과를 두고 문재인 정부가 총선 등을 앞두고 의도적으로 조작한 것이라는 말이 유튜브 등을 중심으로 떠돌았다. 구독자 19만여 명의 유튜버, 현직 의사 등이 의혹을 제기해 더욱 논란이 되고 있다. 수치 조작 의혹, 과연 사실일까?"
88	16.0	0.1212	손, 검사, 말, 시간, 이상, 주간, 건조기, 일간, 수치, 중심	"""코로나19는 전국의 유동인구를 감소시켰다""코로나19 사태 이후 유동인구가 확 줄어들었다는 보도가 많습니다. 하지만 대부분의 기사는 현장에 나간 기자의 눈으로 보는 스케치성 기사입니다. 손님이 얼마나 줄었는지 하소연과 눈으로 볼 수 있는 체감 외에는 객관적인 수치가 제시된 적이 거의 없습니다. 이에 빅데이터를 분석해서 코로나19사태 이후 전국의 유동인구가 준 것이 맞는지, 줄었다면 얼마나 줄었는지 사실을 확인해 보겠습니다."
89	16.0	0.0927	손, 검사, 말, 시간, 이상, 주간, 건조기, 일간, 수치, 중심	손 소독제 알코올 성분, 임산부에게 해롭다? 신종 코로나바이러스가 기승을 부리면서 개인위생에 대한 관심도 높아지고 있다. 개인위생의 첫 걸음으로 손을 청결하게 하기 위해 손 소독제가 많이 쓰이고 있다. 그런데 손 소독제를 이용하는 데 걱정도 적지 않다. 특히 임산부들의 걱정은 이만저만이 아니다. 손 소독제에 함유돼있는 알코올 성분이 혹시 태아나 수유 중인 아기에게 악영향을 줄까 우려하는 목소리가 크다.
90	17.0	0.2602	중국, 정부, 국민, 상황, 한국인, 발언, 원인, 당국, 국제, 소송	미국서 중국 상대 코로나 소송, 배상 받을 수 있다신종 코로나 바이러스 감염증(코로나19) 사태가 미중 간의 국제 소송전으로까지 비화할지 모를 상황이다. 미국 언론에 따르면 에릭 슈미트 미국 미주리주 법무장관이 21일(현지시간) 중국의 코로나19 대응 부실과 관련해 중국 정부 상대 손해배상을 청구하는 소송을 주 지방법원에 냈다. 중국 정부는 부인하고 있지만 코로나19는 우한(武漢)에서 발원했다는 게 국제사회에서 정설로 받아들여지고 있다. 게다가 중국 정부가 사태 초기에 정보를 통제하고 정확하게 공개하지 않음으로써 코로나19의 세계적 확산에 일정한 책임이 있다는 지적이 많다. 이런 '중국 책임론'과 관련, 미국과 인도 등의 변호사들이 대 중국 손해배상 소송을 추진하는 움직임이 외신을 통해 알려진 바 있지만 당국 차원에서 구체적인 행동이 이뤄진 것은 처음이라 비상한 관심이 쏠린다. 미국 사법부가 어떤 판단을 하느냐에 따라 코로나19의 타격을 받은 전 세계 각국이 유사 소송에 나설 수도 있기 때문이다. 과연 감염병 사태와 관련, 일국의 법원이 다른 나라 정부에 법적 책임을 물릴 수 있을까?
91	17.0	0.1855	중국, 정부, 국민, 상황, 한국인, 발언, 원인, 당국, 국제, 소송	중국에서 한국인만 차별한다?한국에서 코로나19가 확산되면서 중국 각 지역에서 한국인 격리를 강화한다는 소식이 SNS 및 블로그 등에서 이어지고 있다. “설연휴에 맞춰 한국에 왔는데 개학이 늦춰져 한달 넘게 귀국 일자를 잡지 못하고 있어요. 요즘 한국인 아파트에 ‘빨간 딱지’가 붙는다는 등 이런 뉴스를 보고 있으면 돌아갈 길이 걱정됩니다” 중국 명문 칭화대에서 유학 중인 이 모씨는 “중국 내 격리 상황이 정말 심각하냐”며 이처럼 물었다.  중국에서 한국인에 대한 차별이 실제로 있는지 확인해봤다.
92	17.0	0.1268	중국, 정부, 국민, 상황, 한국인, 발언, 원인, 당국, 국제, 소송	"50도 고량주로 손 소독 가능하다? 중국 교민들의 모임인 중국한국인회 박원우 회장이 7일 박원순 서울시장을 만나 ""중국에서는 손 세정제가 없어 50도짜리 중국 백주를 대신 쓴다""고 말했다. 중국 사정이 열악하다는 것과 의료품과 구호품 지원을 호소하기 위한 발언이었다. 정말 독한 술로 소독하는 것이 가능할까?"
93	18.0	0.2184	신종, 바이러스, 감염증, 가운데, 개인, 이야기, 잠복기, 의약, 확대, 이달	"비타민 C가 신종 코로나를 퇴치한다? 비타민 C는 바이러스를 죽이는 효과가 있다, 그래서 비타민 C를 먹으면 신종 코로나바이러스 퇴치에 도움이 된다. 우리나라와 다른 나라의 SNS에서 떠도는 신종 코로나바이러스 예방, 치료 방법 중 하나이다. 중국 언론들은 비타민 C가 많이 있다는 이유로 유자 껍질을 마스크 대용으로 이용한 중국인이 등장했다고 보도하기도 했다. 한 필리핀인은 페이스북에 ""비타민 C를 먹으면 신종 코로나바이러스에 도움이 된다""면서 DOH가 한 이야기라고 적어뒀다. DOH(Department of Health)는 필리핀 보건부를 의미한다. 비타민 C가 신종 코로나바이러스를 예방하고 치료하는 데 도움이 되는지, 영국 BBC 등이 팩트체크했다."
94	18.0	0.1649	신종, 바이러스, 감염증, 가운데, 개인, 이야기, 잠복기, 의약, 확대, 이달	코로나19, 아동한테는 유행하지 않는다?신종 코로나바이러스는 아동들 사이에서는 유행하지 않는다?전 세계적으로 신종 코로나바이러스의 기세가 꺾이지 않는 가운데, 신종 코로나 바이러스와 아동의 감염률과 관련된 이 같은 주장이 제기됐다. 아동이 신종 코로나바 이러스에 감염됐다고 보고되는 사례가 현저히 적기 때문이다. 일반적으로 생각했을 때 ‘면역력이 약하다’고 생각되는 어린이가 신종 코로나 바이러스에 감염되는 비율이 더 적은 이유는 무엇일까? 메르스, 사스 등이 유행했을 당시와는 어떻게 다를까?
95	18.0	0.133	신종, 바이러스, 감염증, 가운데, 개인, 이야기, 잠복기, 의약, 확대, 이달	신종 코로나 바이러스, 남성이 더 취약하다? 신종 코로나 바이러스 확진자들 가운데 남성이 여성보다 많이 나오자 온라인을 중심으로 “신종 코로나는 남성들이 더 많이 걸리고 아이들은 잘 걸리지 않는다”라는 이야기가 돌고 있다. Powered by Froala Editor
96	18.0	0.1297	신종, 바이러스, 감염증, 가운데, 개인, 이야기, 잠복기, 의약, 확대, 이달	신종 코로나바이러스, 몸이 닿기만 해도 감염된다.지난해 12월 1일 중국 후베이성 우한시에서 신종 코로나바이러스 첫 환자가 발견됐다. 이후 신종 코로나바이러스는 전 세계적으로 확산하며, 올해 1월 31일 오전 11시 50분을 기준으로 감염자 9,821명, 사망자 213명이 발생했다. 이달 20일 국내에서도 첫 번째 확진 환자가 나타났다. 신종 코로나바이러스에 대한 두려움이 커지며, 잇따라 사실 여부가 불분명한 뉴스들도 유포되고 있다. 이달 28일 중국 관영 매체인 인민일보는 공식 트위터에 '신체 접촉만으로 신종 코로나바이러스에 감염될 수 있다'고 발표했다. 감염자와 신체가 닿기만 하면, 감염될 수 있다는 게 사실일지 확인해봤다.Powered by Froala Editor
97	18.0	0.1263	신종, 바이러스, 감염증, 가운데, 개인, 이야기, 잠복기, 의약, 확대, 이달	신종 코로나보다 ‘미국 독감’이 더 심각하다신종 코로나 바이러스 감염증의 전세계적인 확산으로 우려가 커지고 있는 가운데, 신종 코로나 바이러스보다 미국에서 발생한 ‘미국 독감’이 더 치명적이라는 보도와 주장이 나왔다.
98	18.0	0.106	신종, 바이러스, 감염증, 가운데, 개인, 이야기, 잠복기, 의약, 확대, 이달	신종 코로나 바이러스, 폐렴 구균 백신과 김치로 예방된다? 신종 코로나에 대한 공포감이 커지면서 근거 없는 괴담도 번지고 있다. 신종 코로나 예방법에 대한 유언비어들도 퍼지고 있다. 폐렴구균 백신을 맞으면 신종 코로나 바이러스 감염을 예방할 수 있다, 김치가 예방 효과가 있다, 모두 사실일까?Powered by Froala Editor
99	18.0	0.1057	신종, 바이러스, 감염증, 가운데, 개인, 이야기, 잠복기, 의약, 확대, 이달	"""신종 코로나바이러스는 잠복기에도 전파력이 있다""마샤오웨이 중국 국가위생건강위원회 주임은 1월 26일 기자회견에서 ""신종 코로나바이러스는 사스(SARS·중증급성호흡기증후군)와 달리 잠복기에도 전염력이 있는 것으로 보인다""고 설명.Powered by Froala Editor"
100	18.0	0.0994	신종, 바이러스, 감염증, 가운데, 개인, 이야기, 잠복기, 의약, 확대, 이달	신종 코로나, 택배로도 전염된다? 신종 코로나바이러스 감염증 확진자가 늘면서 근거 없는 주장들도 퍼지고 있다. 관련 주장들을 따져봤다. Powered by Froala Editor
101	19.0	0.1186	확인, 국내, 중국인, 사실, 이다, 도움, 전국, 사이, 생산, 에선	"'신종 코로나' 때문에 국내에 중국인 난민 급증한다? SNS에 ""신종 코로나 바이러스 때문에 국내에 중국인 난민 급증한다""는 주장이 떠돌고 있다. 중국 정부가 제주도에 관광 온 우한 출신 자국민의 입국을 거부했는데, 이렇게 되면 국내에 중국인 난민이 급증할 것이란 주장이다. 몇몇 언론사의 보도가 난민 문제로까지 확산된 것이다. 해당 주장이 정말 사실인지 따져봤다. Powered by Froala Editor"
102	19.0	0.0908	확인, 국내, 중국인, 사실, 이다, 도움, 전국, 사이, 생산, 에선	중국인 유학생들은 2주간 등교를 하지 말아라?SBS <사실은>팀에 들어온 제보, 확인해보겠다. 서울의 주요 대학이 중국인 유학생들에게 2주간 등교를 하지 말라고 했다는데, 사실일까?Powered by Froala Editor
103	19.0	0.0766	확인, 국내, 중국인, 사실, 이다, 도움, 전국, 사이, 생산, 에선	소금으로 코로나19 바이러스를 예방·치료한다.온라인에서 각종 ‘코로나19 예방책’이 쏟아지고 있다. 가장 대표적인 것이 ‘소금’이다. 최근 집단 감염이 발생한 성남 지역 ‘은혜의 강’ 교회에서도 예배 전, 코로나19를 막는다며 신도들의 입에 소금물을 분무기로 뿌린 것으로 알려졌다. ‘소금으로 코로나19 바이러스를 막는다’는 설(說)의 진위 여부를 확인하고 ‘소금 허위 정보’가 반복되는 배경을 살펴본다.
104	20.0	0.3135	확진, 온라인, 격리, 외국인, 이용, 내국인, 매체, 제목, 입국자, 무료	"외국인 때문에 내국인이 격리시설 이용 못 한다가로세로연구소 유튜버 '목격자K'는 4월 6일 가세연 유튜브 영상에서, 서울시 코로나19 격리시설을 외국인 입국자들한테 주느라 내국인들이 이용을 못한다고 주장했습니다. ""지금 서울시에서 제공하는 (격리시설) 130실이요. 저게 외국인 입국자들한테 주는 겁니다. 저거 외국인 입국자들한테 주느라고, 지금 내국인들이 저걸 이용을 못하는 거예요. 저걸 꼭 이용해야 되는 사람들이 그 기회를 놓치는 겁니다."""
105	20.0	0.2772	확진, 온라인, 격리, 외국인, 이용, 내국인, 매체, 제목, 입국자, 무료	"외국에서 온 입국자 1,442명의 2주간 호텔 격리비와 확진시 400만원 진료비를 한국 정부가 부담한다""유럽에서 온 입국자 1,442명을 2주간 호텔 등지에 격리하고 호텔비와 식비 일체를 무료로 제공하고, 확진 때는 400만원 진료비까지 공짜로 제공하는 나라는 한국밖에 없다""라는 SNS 상에 내용들을 검증했다."
106	20.0	0.2641	확진, 온라인, 격리, 외국인, 이용, 내국인, 매체, 제목, 입국자, 무료	"""외국인 건강보험 적자 내국인들이 메우고 있다""최근 <중국인 의료비에 건보료 연 5천억, 우한폐렴 들끓는데...> 기사가 온라인에서 화제가 됐다. 기사의 댓글에는 중국인에 대한 혐오성 발언과 함께 외국인들의 진료비를 우리가 대주고 있다는 내용이 이어졌다.급기야 한 온라인 매체는 <“화가 난다!” 건강보험이 전 세계인의 ‘봉’!>이라는 제목의 칼럼에서 “지난 3년간 외국인에게 지급된 보험급여가 자그마치 1조4천억 원이나 된다. 외국인들이 낸 보험료에 비해 병원으로 지급된 보험급여가 지나치게 높은 만큼, 그 차액을 우리 국민들이 고스란히 보전해 주고 있는 것이다.”라고 주장했다. 해당 칼럼은 발행인이 같은 다른 매체에도 똑같이 실렸다."
107	20.0	0.193	확진, 온라인, 격리, 외국인, 이용, 내국인, 매체, 제목, 입국자, 무료	"한국 정부만 코로나19 외국인 확진자 무료 치료해준다코로나19 외국인 확진자에 진단검사, 치료, 격리 비용 등 의료비 전액을 지원하는 정부 방침을 두고 인터넷 커뮤니티 등에서 ""한국 정부만 외국인 확진자 의료비를 전액 지원한다""는 의혹이 떠오른다. 적지 않은 비용을 국고로 충당하는 건 ‘세금 낭비’라는 지적이다. 코로나19가 전 세계로 확산하는 가운데 각국은 어떻게 대처하고 있는지 알아봤다."
108	20.0	0.1568	확진, 온라인, 격리, 외국인, 이용, 내국인, 매체, 제목, 입국자, 무료	“확진자 2명 나오면 학교 폐쇄”?일부 온라인 커뮤니티를 중심으로 ‘개학 후 코로나19 확진자가 두 명 이상 발생하면 14일간 학교폐쇄’라는 내용이 공유되고 있어 학부모들의 우려가 커지고 있다. 맘카페 등의 커뮤니티에 주로 공유되는 내용은 일부 언론의 기사이다. 인터넷매체인 <인사이트>의 ‘개학 후 코로나 확진자 2명 이상 나오면 학교 ‘즉각 폐쇄’한다’는 제목의 기사가 대표적이다.
109	20.0	0.1263	확진, 온라인, 격리, 외국인, 이용, 내국인, 매체, 제목, 입국자, 무료	"""31번 확진자가 병원에서 격리당하기 싫어서 난동을 부렸다""19일 대구에서 신종 코로나바이러스 감염증(코로나19) 확진자가 13명이 나온 가운데, 지역사회와 인터넷 커뮤니티에서 ""31번째 확진자가 병원에서 격리당하기 싫어서 난동을 부렸다""는 글이 퍼지고 있다. 사실일까."
110	20.0	0.1119	확진, 온라인, 격리, 외국인, 이용, 내국인, 매체, 제목, 입국자, 무료	'부산 확진자 진상 LIVE 영상' 사실일까?지난 25일 인터넷 커뮤니티 등에는 '부산 확진자 근황' '부산 확진자 진상' '검역관 격리에 저항' 등 제목의 영상이 퍼졌다. 해당 동영상에는 한 여성이 보호복을 입은 구급대원과 실랑이를 벌이는 모습이 담겼다. <오마이뉴스>가 이 영상의 진위 여부를 확인했다.
111	21.0	0.3723	일, 한, 우, 감염증, 전염, 감염자, 위험, 귀국, 감염병, 반응	"우한 교민 전세기로 귀국, 전염 위험 늘린다?정부가 신종 코로나바이러스 감염증 발원지인 중국 우한(武漢)에 전세기를 투입해 현지에 거주하는 한국 국민을 귀국시킨다고 밝혔다. 정세균 국무총리는 28일 ""중국 우한에 체류하는 사람들 중 귀국을 희망하는 국민을 위해 1월30일과 31일 양일간 전세기를 보내는 등 적극적인 조치를 취하겠다""고 말했다. 주우한 한국총영사관에 따르면 귀국 인원은 700여 명 정도인 것으로 알려졌다. 이에 SNS(소셜네트워크서비스)와 인터넷 뉴스 이용자들 사이에서는 전세기 계획에 대한 우려가 나왔다. 이들은 ""우한에서 바이러스 숙주일지도 모르는 것을 태우고 오겠다고?"", ""우한에 있는 자국민들 잠복기인 사람들도 많을텐데 입국을 막아야한다""라는 등 부정적인 반응을 보였다. 우한에 전세기를 투입해 자국민을 귀국시키는 방법이 정말로 전염 위험을 늘릴까?Powered by Froala Editor"
112	21.0	0.1202	일, 한, 우, 감염증, 전염, 감염자, 위험, 귀국, 감염병, 반응	우한에서 신종 코로나 감염자가 집단으로 기절했다?Powered by Froala Editor
113	21.0	0.118	일, 한, 우, 감염증, 전염, 감염자, 위험, 귀국, 감염병, 반응	"중국산 김치, 식재료로 신종 코로나 감염 위험 있다?신종코로나바이러스 확산과 관련해 인터넷 커뮤니티 등에서는 김치와 같은 중국산 식품에 대한 우려도 나타나고 있다. 일부 이용자들은 “먹지 말아야 한다”는 반응도 보인다. ""감염자를 쳐다만 봐도 감염 우려가 있다""는 주장도 나온다."
114	21.0	0.0855	일, 한, 우, 감염증, 전염, 감염자, 위험, 귀국, 감염병, 반응	"코로나19 만성감염병 가능성 있다""코로나19 바이러스는 헤르페스처럼 치료되지 않고 인류와 공존할 수 있는 바이러스다."" 코로나19가 장기간 관리가 필요한 만성감염병으로 발전할 가능성에 대한 우려가 제기되고 있다."
115	22.0	0.2795	내용, 글, 인터넷, 커뮤니티, 이다, 연구소, 이, 검증, 개학, 의사	"""16번 확진자가 진주 대형마트에 들렀다""""(신종 코로나바이러스 16번 확진자의) 시댁이 진주라 진주 OO마트 등에도 들렀답니다."" 지난 5일 카카오톡 등 소셜미디어와 문자메시지, 인터넷 커뮤니티 상에서 퍼진 글의 내용이다. ""포OO 인터내셔녈 OOO 부사장입니다""라는 말로 시작하는 이 글은 '광양사업장 협력업체 직원의 부인이 신종 코로나 확진자로 판정돼 보고한다’는 내용을 담고 있다. 이 글이 문자메시지, 카카오톡, 인터넷 커뮤니티 상에 유포됐다. 사실일까."
116	22.0	0.2096	내용, 글, 인터넷, 커뮤니티, 이다, 연구소, 이, 검증, 개학, 의사	우한연구소로 파견되는 미국 친구의 글우한연구소로 파견되는 미국 친구가 썼다는 글이 돌고 있다. 카카오톡을 통해 '의사 권고안' 등의 여러 형태로 변형돼 퍼지면서, 의사협회에서는 가짜 권고안이라는 반박에 나서기도 했다. 이 글 출처의 진위, 즉 우한연구소로 파견되는 의사가 쓴 것이 맞는지, 또 내용은 어디까지 사실인지 확인해 볼 필요가 있다.
117	22.0	0.1758	내용, 글, 인터넷, 커뮤니티, 이다, 연구소, 이, 검증, 개학, 의사	"""광주 전남대 버스 정류장에서 피 묻은 마스크 발견돼 현재 검사 중이다""최근 신종 코로나바이러스 관련 정보를 공유하는 한 페이스북 계정에 피가 묻은 것으로 추정되는 마스크 사진이 담긴 게시글이 올라왔다. 광주 전남대학교 후문 버스정류장에서 한 외국인이 피 묻은 마스크를 버리고 갔고 의자에도 피가 묻어 있어 경찰에 신고했다는 내용이다. 해당 게시물에는 전남 지역 감염을 우려하는 댓글이 상당수 달렸고, 트위터 등 다른 SNS와 인터넷 커뮤니티에도 해당 내용이 공유되면서 불안감이 확산하는 분위기이다. ""혹시 모르니까 조심하자.""는 차원에서 올린 글이라지만, 게시물이 공유되면서 전남 지역에서도 신종 코로나바이러스가 발생한 것처럼 오인될 수 있는 여지가 있고, 사실 여부를 확인해달라는 지역 주민의 제보도 있어 취재진이 확인해봤다. Powered by Froala Editor"
118	22.0	0.1087	내용, 글, 인터넷, 커뮤니티, 이다, 연구소, 이, 검증, 개학, 의사	"중국 당국이 공문을 통해 ""마늘이 예방책""이라고 권고했다?중국 당국이 공문을 통해 ""마늘이 예방책""이라고 권고했다며, 아래와 같은 이미지가 퍼졌다.Powered by Froala Editor"
119	22.0	0.1034	내용, 글, 인터넷, 커뮤니티, 이다, 연구소, 이, 검증, 개학, 의사	"""마스크 턱에 걸쳐도 괜찮다?""코로나 바이러스 예방을 위해 마스크를 쓰고 있다가 잠시 턱에 걸쳐둘 때가 있다. 지자체 언론브리핑 장면이나 기자들의 현장 중계 때도 종종 볼 수 있는 모습인데 마스크를 턱에 걸치고 생활한다는 온라인 상의 게시물들을 보고 이것이 괜찮은 것인지 검증해달라는 시청자 요청이 많아 팩트체크 해봤다."
120	22.0	0.0996	내용, 글, 인터넷, 커뮤니티, 이다, 연구소, 이, 검증, 개학, 의사	‘美 CDC 코로나19 주의사항 10가지’, 사실이다?'미국 CDC가 강조하는 주의 사항 10가지'가 페이스북과 카카오톡 채팅방 등 SNS를 통해서 유통되고 있다. 영어와 한국어가 병기된 본문에는 코로나19 관련 '10가지 주의 사항'과 함께 '4가지 증상'이 담겨있다. 과연 맞는 내용인지 따져 봤다.
121	22.0	0.0981	내용, 글, 인터넷, 커뮤니티, 이다, 연구소, 이, 검증, 개학, 의사	"""개학연기로 인해 초등학교 여름방학이 4일뿐이다""코로나19로 인해 3차 휴업명령이 내려졌다. 길어지는 개학연기에 온라인에서는 올해 학사일정 중 여름방학이 단 4일뿐이라는 소문이 돌고 있다. 과연 사실인지 검증해봤다."
122	22.0	0.0954	내용, 글, 인터넷, 커뮤니티, 이다, 연구소, 이, 검증, 개학, 의사	서울대병원 26일 아침 회의에서 나온 코로나19 특징지난 26일 오후부터 인터넷에는 서울대병원 아침 회의에서 나온 내용이라며 코로나19 지침서 같은 글이 삽시간에 퍼졌다. 코로나19의 감염력은 독감보다 높고, 고연령일수록 위험하다는 내용이 포함됐다. 또, 우리나라에선 40대 이하 환자가 많고, 초기 바이러스양이 중기보다 오히려 많다는 내용도 담고 있다. 사실인지 확인해봤다.
