	qna_urls	titles	questions	answers	dates
311	https://kin.naver.com/qna/detail.nhn?d1id=6&dirId=6080401&docId=354074360&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=312&search_sort=0&spq=0	휴업수당, 고용유지지원금	세무사사무실 다니시는 분들께 궁금한 것이 있어서 질문드립니다. 이번 코로나19로 인한 휴업수당계산 및 고용유지지원금 신청까지 원래 세무사사무실에서 해주나요??휴업수당계산같은건 노무사쪽 일 아닌가요??	['안녕하세요. 한국공인노무사회-네이버 지식iN 상담 공인노무사 이종호 입니다.1. 고용유지원금신청은 사업주가 신청하도록 되어있으나, 신청절차,서류작성등이 복잡하여    노무사가 대행하여주기도 합니다']	작성일2020.04.22
312	https://kin.naver.com/qna/detail.nhn?d1id=6&dirId=60802&docId=354062114&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=313&search_sort=0&spq=0	퇴직금 계산 질문합니다	퇴직금 계산 시 3개월 평균급여를 기준으로 하잖아요?월급여가 세전 220 이었고코로나로 인한 무급 휴가와 50%유급휴가로 인해각각 최근 두달간 급여가 100만원 130만원이라면퇴직금 계산시 하락 폭이 높은데원래 계산 했던 퇴직금을 받으려면본 급여를 3개월 받고서 퇴직을 해야하는 건가요?	['안녕하세요. 로시컴-네이버 지식iN 상담 공인노무사 이기중 입니다.\u200b무급,유급 휴직기간은 평균임금 산정시 제외하고 이전의 정상적인 임금을 기준으로 합니다.']	작성일2020.04.22
313	https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70106&docId=353921736&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=314&search_sort=0&spq=0	무릎 욱신거림 + 무릎 및 골반 뚜둑 소리	요즘 코로나 때문에 밖에 웬만하면 안 나가는 중이라 원래도 부족했던 운동량이 더욱 더 부족해졌는데요어제 8시부터 16시까지인가 수업때문에 계속 앉아 있었는데 이상하게 허리가 엄청 아프더라구요(원래 학교 다닐 때는 하루종일 앉아 있어도 허리는 안 아팠고 의자가 딱딱해서 엉덩이만 아팠어요) 그래서 그만 두고 누웠는데도 1~2시간정도 통증이 없어지질 않았어요ㅜ오늘은 갑자기 무릎이 욱신거리더라구요 몇 번 욱신거리다가 말고 조금 있다가 또 욱신거리고 그래요ㅜ운동 부족으로 그럴 수도 있을 것 같아서 일어나서 다리 올렸다 내렸다 하는 운동을 하는데 무릎하고 골반 이런 데서 자꾸 뚜둑 소리가 나더라구요어떡하죠? 병원에 가봐야 되나요?	['안녕하세요. 하이닥-네이버 지식iN 상담의 원유건 입니다.\u200b무릎통증으로 문의글을 남겨주셔네요. 질문자님의 상태를 직접 본것이 아니기에 구체적인 답변이 어려운점 양해바랍니다. 무릎통증의 원인으로는 크게 혈액순환, 척추문제, 무릎의 퇴행성 관절염 등이 있습니다. \u200b통증이 심하다면 소염진통제를 복용하시고, 무릎 마사지 및 스트레칭을 부드럽게 해주는것도 도움이 되겠습니다. 또한, 무릎 근력 운동으로 좋은것은 걷기가 있습니다. 하루 30~1시간정도 주 5회 정도 해주시면 좋으며 계단을 내려가는 행위는 무릎에 무리가 갈 수 있으므로 자제하시길 바랍니다. 그럼에도 호전양상을 보이지 않는다면 병원에 방문하여 검사 후 치료를 받는것이 좋겠습니다. 감사합니다. \u200b\u200b']	작성일2020.04.21
314	https://kin.naver.com/qna/detail.nhn?d1id=6&dirId=60802&docId=353938369&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=315&search_sort=0&spq=0	연차 사용 질문	안녕하세요..코로나로 인해 일이 없어서 연차를 사용하고 있습니다.19년 12월에 발생한 연차는 올해 12월까지 사용인데 이미 다 사용을 했습니다.올해 12월에 다시 발생하는연차 지금 당겨서 사용해도 무관한지 궁금합니다	['안녕하세요. 로시컴-네이버 지식iN 상담 공인노무사 최창국 입니다.\u200b1. 발생하기 전 연차휴가를 선 사용하는 것은 원칙적으로 허용되지 않습니다.\u200b2. 다만 회사에서 이를 허용한다면 노사합의로 가능합니다. 그러므로 회사측에 연차휴가 선 사용 문제를 논의하여 협의를 하시기 바랍니다.']	작성일2020.04.21
315	https://kin.naver.com/qna/detail.nhn?d1id=6&dirId=6080401&docId=354066553&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=316&search_sort=0&spq=0	계약직 공무원 혼인신고(결혼식은X)하고 결혼연차 사용 가능한가요?	원래 5월에 결혼 예정이었는데 코로나로 7월로 연기했습니다. 6월 말에 퇴사 예정인데 결혼연차를 못쓰고 퇴사할 것 같아 아쉬워 문의드립니다일단 4월에 혼인신고하고 신혼여행은 남해로 다녀올 거 같은데혼인신고 한 것을 바탕으로 결혼연차를 받는게 가능한가요?아니면 남은 개인연차를 써야해서요ㅠ	['안녕하세요. 한국공인노무사회-네이버 지식iN 상담 공인노무사 김정식 입니다.\u200b경조사 휴가는 엄밀하게는 실제 경조사일을 기준으로 합니다. 즉, 실제 결혼하는 것을 말하는데, 기관장 또는 담당자의 약간의 재량이 끼어들 여지가 있습니다. 기관장 또는 부서장에게 사실대로 말하고, 결혼식은 미뤄졌으나 실제 살림을 합치고 혼인신고도 했다 신혼여행을 가는데 휴가를 달라. 라고 하면 웬만하면 줄 것같습니다. 합가하고, 혼인신고하고, 신혼여행까지 간다면 결혼식을 하지는 않아도 결혼한 것으로 볼 여지가 충분히 있습니다.']	작성일2020.04.22
316	https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70117&docId=354279053&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=317&search_sort=0&spq=0	숨을 깊게 들이마시려하면 목에서 막히는 거같고 속이 답답해요	요새 코로나로 집에만 있어서 바깥공기를 못쐐서 그런가 싶어서 밖에 가끔 나갔을때라도 바깥공기 많이 들이마시고 하려는 편인데 요새 숨이 잘 안쉬어진다고 해야하나. 숨을 깊게 들이마시려고 하면 목에서 중간에 막히는 느낌? 그리고 속이 자꾸 답답해져요. 답답한 걸 풀려고 바깥공기 쐐는건데 그것도 잘 안되니까 더 심적으로도 피곤해지더라구요. 맨날 하는 거 없이 앉아서 인강만 듣고 있으니까 삶이 하나도 재미가 없어요. 별 문제 없는데 스트레스 때문에 이런건지 잘 모르겠는데 그냥 목이랑 속이 자꾸 답답해요.	['안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.많이 힘드시죠? 스트레스 쌓이시는 것 같아요  요즘 이런 증상호소하시는 분 많아요실내에만 계시지말고  밖에 나가서  좀 걷고 운동도 하고 그러시면 어떨까요?']	작성일2020.04.24
317	https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70111&docId=353723756&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=318&search_sort=0&spq=0	구순염 치료방법	집에서 구순염이 걸렸는데 집에서 치료할 수 있는 방법이 있을까요? 코로나때문에 병원가기는 좀 그렇기도 하고, 집에서 간단하게 치료하고 싶어서요..간지럽기도 하고 따가워서 밥먹을때도 불편하고 말할때도 아프네요..ㅠ방법이 없을까요?	['안녕하세요. 하이닥-네이버 지식iN 상담의 이상민 입니다.구내염은 구강에 발생하는 통증을 동반하는 염증성 질환입니다.지속적으로 통증 등이 있다면 병원에 내원을 하셔서 전문의와 상담을통해서 확인을 해보신 뒤에 치료를 진행하셔야 합니다. 감사합니다.']	작성일2020.04.19
318	https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70103&docId=353992833&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=319&search_sort=0&spq=0	암만봐도 일반 감기는 아닌거 같은데..	1.누워있을때 코가 갑자기 막힌다(콧물x)2.목이 주기적으로 심하게 붓는다3.미열이 난다4.계속 자도 피곤하다5.원래 땀이 많은 편이긴 한데 요즘 들어서 잘때 땀이 엄청나게 흐른다.하.. 요즘 코로나도 있고 해서 걱정되네요참고로 한달 전에 코로나 검사받았는데 음성 나왔습니다.	['안녕하세요. 대한의사협회·네이버 지식iN 상담의사 정현화 입니다.37.5도 이상의 열 기침 근육통 피로 있으면1339나 보건소 연락 해서상담 하세요.']	작성일2020.04.21
319	https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70117&docId=353631175&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=320&search_sort=0&spq=0	귀를 뚫었는대 괜찮을까요?	너무 귀를 뚫고싶어서 어제 뚫었는대 어제 어머니한태 등짝맞으면서 코로나때문에 감염이 위험한대 왜한거냐면서 혼났는대 많이 위험한가요? 내일 헬스가기로 했는대 힘들까요? ㅠㅠ	['귀뚫고 감염의 위험은 상존하니 조심하시는게 좋아요헬스가셔도 너무 힘들게 하지 마세요']	작성일2020.04.18
320	https://kin.naver.com/qna/detail.nhn?d1id=6&dirId=6020604&docId=354239383&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=321&search_sort=0&spq=0	재물손괴죄 벌금 납부 및 사회봉사제도	안녕하세요.법원에서 재물손괴죄 관련 약식명령으로 벌금 300만원이 나왔습니다.제가 작년에 술을 기억에 안날정도 너무 많이 마시고 주차되어져 있는 다른차량을 훼손을 한적이있어서 그부분에 대해서 피해자 분들께는 수리비 지급 및 합의서를 다 받아서 법원으로제출을 하였습니다.혹시 재물손괴죄 벌금 300만원을 한번에 다 납부를 해야 되는것인지아니면 분할로 납부 최대 몇개월까지 가 되는지 궁금해서 그렇습니다.한번에 다 못하는 이유는 현재 채무가 있어서 개인회생 진행중에 있으며 , 가지고 있는 재산도 없습니다.코로나 관련하여서 앞전 회사에서는 계약직 직원들을 다 보내어서 저역시도 몇개월정도만 일을했습니다그리고 최근 다른직장으로 출근을 하고 있는중이며 현재 2주정도 되었습니다.현재 일하는 곳에서는 주5일로 근무로 돌아가는 상황이며, 5월달부터는 주4일로 근무가 돌아 간다고이야기를 들었습니다.또한 사회봉사명령 제도가 있다고 들었는데 -선고금액 300만원 이하의 벌금을 납부하기 어려운 사람 -사회봉사명령으로 신청할수 있는지도 궁금 합니다-평일은 직장근무로 인해서 못하지만 주말에는 사회봉사를 할수 있는 여건이 되는지- 선고금액에 100만원을 납부 하고 나머지 선고금액에 대해서 사회봉사로 전환이 가능한지- 사회봉사명령을 집행 할려면 제출서류가 무엇이 필요한지도 알고 싶습니다.	['안녕하세요. 로시컴-네이버 지식iN 상담변호사 김성수 입니다.\u200b벌금도 분할납부나 납부기한 연기가 가능합니다만 \u200b요건이 충족되어야 하기 때문에 \u200b해당 검찰청에 벌금 분할납부(납부 연기) 신청서를 작성하여 제출하시면 \u200b담당 검사가 검토 후 적격이 된다면 분할납부를 허락해 주기도 합니다.\u200b당해 검찰청 집행과에 문의해보시기 바랍니다.\u200b감사합니다.\u200b']	작성일2020.04.24
321	https://kin.naver.com/qna/detail.nhn?d1id=6&dirId=60802&docId=353588910&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=322&search_sort=0&spq=0	퇴직금 계산할 때 휴업은 어떻게 하나요	2018년 11월 30일에 아르바이트 시작했고 2020년 6월 12일에 그만둘 예정입니다.여기까지는 문제가 되지 않는데,이번 코로나 여파로 2월 말부터 3월 중순까지 약 3주정도 가게 휴무를 했구요 3월 중순~ 4월 첫째주 (약 3주간) 은 일주일에 12시간 일했네요 (주3일 4시간)그리고 현재까지는 시간을 늘려서 주 16시간 하고 있습니다이럴 경우에는 퇴직금 계산이 어떻게 되나요 ..?찾아보니까 휴업하면 퇴직금계산에 영향을 미치지 않는데주 15시간 이하로 일하면 퇴직금제외 대상이 된다고 해서 궁금해서 여쭤봅니다 ㅜㅜ 받을 수 있긴 한가요	['안녕하세요. 로시컴-네이버 지식iN 상담 공인노무사 박성은 입니다. 안녕하세요. 노무법인 도원(서부지사) 대표노무사 박성은입니다. \u200b1. 1주 15시간 이하로 일한 기간은 제외하고, 총 1년이 상이여야 퇴직금이 발생합니다 \u200b2. 휴업한 기간은 제외하고 평균임금을 계산하므로, 퇴직금이 감액되지 않습니다. \u200b3. 흏업한 기간 까지 포함하여, 퇴직금 발생 재직기간으로 봅니다.   답변이 도움이 되셨길 바랍니다.  [답변 채택] 은 전문가가 답변을 계속 남기는데 큰 원동력이 됩니다 ^^  위와 관련하여 구체적인 상담이 필요한 경우 [네이버 엑스퍼트]를 이용하시기 바랍니다.  네이버 엑스퍼트 검색 click → 박성은 검색 click → 상담상품 구매 → 대화방 입장 → 전문가인 제가 상담을 수락하면 상담이 시작됩니다.']	작성일2020.04.18
322	https://kin.naver.com/qna/detail.nhn?d1id=6&dirId=6080402&docId=354189732&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=323&search_sort=0&spq=0	실업급여 전직장도 포함되나요?	17년 11월부터 19년 1월까지 중소기업에 계약직으로 일을 했습니다.회사에서 재계약을 하지 않아서 퇴사를 했습니다.그 이후 20년 2월부터 4월 20일까지 회사를 다녔고권고사직으로 인해 퇴사를 하게 되었습니다.중간에 코로나로 인해 3월 중순부터 4월 20일까지 무급휴무를 하게 되었습니다.19년 1월에 퇴사한 후 실업급여는 신청하지 않았습니다.이런 경우 전 직장까지 포함해서 실업급여를 신청할 수 있나요???	['안녕하세요. 한국공인노무사회-네이버 지식iN 상담 공인노무사 김정식 입니다.\u200b최종 이직일로부터 18개월 동안 피보험단위기간 180일(실제 근무일수 + 유급휴일)이 되는 지 확인해 보세요. 18개월동안은 합산 가능합니다. \u200b']	작성일2020.04.23
323	https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70109&docId=354023201&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=324&search_sort=0&spq=0	종합심리검사 결과 언제 봤나요?	작년 12월에 센터에서 종합심리검사를 받았는데 2?월달에도 연락드려보니 곧나온다고 했었어요코로나 문제일까요? 아님 까먹은걸까요	['안녕하세요. 대한의사협회·네이버 지식iN 상담의사 박헌구 입니다.검사 받으신 센터에 문의하시면 자세한 답변 얻으실 수 있으실 것 같습니다.도움받으셨으면 좋겠습니다.감사합니다.']	작성일2020.04.22
324	https://kin.naver.com/qna/detail.nhn?d1id=6&dirId=60802&docId=354306515&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=325&search_sort=0&spq=0	기본급이 없는 회사 정상인가요?	저는 현재 모두가 아는 대기업을 다니고 있습니다.인턴 기간이 2년이라 저는 아직 일한지 1년 된 인턴이고, 3월부터 코로나의 영향으로 거의 일을 하지 못한 상황입니다. 그런데 인턴은 기본급이 없다고 하더군요. 이번에 유급휴직에 들어가는데, 정직원들은 기본급에 해당하는 수당을 받고, 인턴은 50만원대로 받게된다고 합니다. 이게 정말 맞는 건가요? 지금 월세만 50만원이 나가는데 앞으로 몇개월간 어떻게 살아가라는 건지, 그러면서 또 아르바이트 같은 건 못하게하고.. 너무한 것 같습니다.같은 업계의 다른 중소기업인 회사는 인턴인데도 기본급이 보장된다고 합니다. 그런데 누구나 아는 대기업인 저희 회사는 왜 기본급이라는 게 없을까요?인턴이라고 기본급이 없는 회사 정상인가요? 법적으로 문제가 없는 건가요?	['안녕하세요. 로시컴-네이버 지식iN 상담 공인노무사 최창국 입니다.\u200b1. 사업체에 근로자로 채용되는 경우 사업주는 최저임금법 및 근로기준법상 규정에 맞게 근로시간 대비 임금(기본급)은 최소한 지급해 주어야 합니다.\u200b2. 근로자로 채용된 것인데 근로시간 대비 기본급이 전무하다면 근로계약체결에 문제가 있는 것입니다. 근로계약을 체결한 것인지 독립 프리랜서 계약을 체결한 것인지 확인을 하세요.']	작성일2020.04.24
325	https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70102&docId=353872205&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=326&search_sort=0&spq=0	성인 남성인데, 목소리가 이상해졌습니다.	안녕하세요,최근에 목소리가 이상해진 24세 남성입니다.올해 1월 중순, 설날 전까지만 해도 목에 이상이 없었는데설날이 지난 후, 코로나19가 창궐하면서2월 중순부터 3월 말까지 약 1달 반 동안 외출을 자제하며 사람을 만나지 않았고그에 따라 그 기간 동안 자연스럽게 말을 거의 하지 않고 살게 되었습니다.그러다가, 최근에 출근을 시작하면서 사람들과 대화를 다시 시작해보니이전과 달리 목소리가 붕 떠 있는 느낌이 들고, 음이탈이 자주 발생하며,특히 노래를 부를 때 목소리가 예전같지 않고, 힘이 잘 들어가지 않으며 쉽게 갈라집니다.또한, 평소에 일상 생활을 할 때에도물이나 침을 삼킬 때에 목에 이물감이 느껴지고 불편한 느낍이 듭니다.오랜 기간 목을 사용하지 않다 보니목 근육에 이상이 생긴 것으로 생각되는데,이비인후과 진찰을 받아보았지만 이상이 없다고 합니다.하지만 목소리가 예전같지 않아서 너무 스트레스받는데,어떻게 하면 이전의 목소리를 회복할 수 있을까요?	['안녕하세요. 하이닥-네이버 지식iN 상담의 안철민 입니다.목소리를 내는것은 발성 근육을 사용하는 것이고, 운동과 동일한 형태로 음성이 만들어 지게 됩니다오랜동안 말을 안하게 되면 이런 발성근육이 약해지면서 발성하는 기능이 부정확하고 부족해 지면서 목소리 변화가 오게 되고, 이 때 발성 기능이 잘못 사용되면 만성적인 성대질환이나 발성질환이 나타나기도 합니다먼저 편안한 소리로 책을 읽는 연습을 매일 20분 정도씩 해 보시고,편안한 노래를 매일 불러보는 것도 좋습니다그런 후에도 개선이 안된다면 성대검사와 음성검사 등을 받아 보시고, 문제가 있다면 치료가 필요할 수도 있습니다']	작성일2020.04.20
326	https://kin.naver.com/qna/detail.nhn?d1id=6&dirId=6080402&docId=353798142&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=327&search_sort=0&spq=0	간이과세자 실업급여 질문	안녕하세요 제가 2018-3-1 입사 2020-2-1 권고퇴사 하였고1월달에 사업자를 하나 냈습니다코로나때문에 사업를 잠깐쉬려고 친구명의로 돌려놓고 실업급여를 신청할수있을까요?	['안녕하세요. 로시컴-네이버 지식iN 상담 공인노무사 이기중 입니다.\u200b퇴사 후 사업 소득이 발생하지 않았다면 휴업, 폐업, 명의변경 등 후 실업급여 신청이 가능합니다.']	작성일2020.04.20
327	https://kin.naver.com/qna/detail.nhn?d1id=6&dirId=6080401&docId=354185152&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=328&search_sort=0&spq=0	육아휴직 복직 하려는데 권고사직	육아휴직 1년 복직을 2주 앞두고 사측에서 팀이 없어졌고 코로나때문에 회사 사정이 좋지 않아, 복직이 어렵다고희망퇴직을 종용하고 있습니다.저는 복직을 하고 싶고요.이럴 때 어떻게 해야 하나요? 희망퇴직은 부당한 처우 아닌가요??	['안녕하세요. 한국공인노무사회-네이버 지식iN 상담 공인노무사 이종호 입니다.1. 육아휴직기간 중 본인의 의사에 반한  일방적 퇴직은 부당해고 사유가 됩니다2. 복직후  1개월까지는 해고를 하지 못하도록 되어있습니다. \u200b']	작성일2020.04.23
328	https://kin.naver.com/qna/detail.nhn?d1id=6&dirId=60204&docId=354312101&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=329&search_sort=0&spq=0	이혼소송및 친권 양육권	일단 본론을 말하자면 3아이의아빠입니다.나이는 서른이구요7살6살4살의 자녀가잇구요 동갑의 와이프가잇습니다.그런데 제가 이혼소송을질문하는것은 사건이잇기때문이에요3주전 와이프의 외도사실을 알게되엇습니다.고등학교동창이라더군요. 페이스북으로 연락이되고 연락처를 교환한후 불건전한 관계를 2월말부터 이어오고잇더군요.저관계의 실마리를 잡은것도 2월에 보너스와 월급 약 600 만원을가져다주엇습니다.그런데 1달조금 지낫는데 돈이없다고하더군요 저한태 그래서 그돈다 어디갓냐고 물어봣더니 대답을 하지않아 주거래은행 계좌를 조회해보니 타지역 모텔.음식점등 아주 여러곳을 다니면서 놀앗더군요 코로나로인해 애들도 어린이집을가지않으니 장모님에게 맡겨두고 돌아다니고 잠깐약사러간다고하고 만나고오고애들 어린이집다닐때는 보내놓고 만나고오고가관이더군요 남자는 개인합의 봣습니다 1600에그리고 여자쪽은 소송으로갈지 합의로갈지 생각중이고요소송을건다해도 친권양육권 다 가지고올수잇을지도 의문이고위자료도알고싶습니다.	['안녕하세요. 서울지방변호사회-네이버 지식iN 상담 변호사 반효정 입니다.\u200b아내분께서 외도를 하였다고 하여 무조건 아빠에게 양육권이 오는 것은 아닙니다.\u200b아내가 외도를 하면서 자녀들을 잘 돌보지 않았다는 것을 입증하여 다투셔야 합니다.\u200b위 내용에 대하여 좀더 구체적인 상담을 받아 보셔야 할듯 합니다.\u200b시간되실때 언제든지 전화주시면 답변 드리겠습니다.']	작성일2020.04.24
329	https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70118&docId=354298207&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=330&search_sort=0&spq=0	허리 MRi 허리 디스크 판독 추간판 탈출  질문드려요.	35세 (남) 입니다.배구를 2년전부터 동호회 활동을 했는데요거기서 잦은 점프 와 리시브를 받을때 허리를 숙여서 받는 자세등등 해서 스스로도 좀 무리하게 운동을 해왔습니다.중간에 골반통증이 있어 골반이 틀어진줄 알고 치료받다가한 2주전 차 운전중 크게 기침을 하고 극심한 허리통증(그날 당일 허리를 잘 못피겠더라구요)허리통증이 잘 안가셔서Mri를 2일전에 찍었는데 다음과 같이 판정을 받았습니다.- 디스크 2개가 탈출되었다고 하더라구요 ㅠㅜ설명 듣기론 정상 디스크는 하얀색 그리고 위에 사진 모양이고밑에 3가지 사진을 보여주면서 디스크 초 중기라고 들었습니다.3번의 신경주사 6주의 약복용을 들었는데주변사람의 말, 유튜브 검색 등등 지금 일상활동에 큰 지장이없어 일단 치료 보류한 상태입니다.1) MRi 보시면 현재 제 상태가 정말 어떤 상태인지? (걷는데 통증은 없는데 뛴다면 통증이 있는 느낌입니다.) 처방대로 신경주사와 약복용을 해야할까요?2) 생활습관 자세를 정말 고쳐볼려고 하고 3달은 충분히 쉴려고 합니다. 3달후 부터는 디스크에 좋은운동을 병행하려고 할때(수영) 좋아 질수 있는지요? 배구도 계속 해보고 싶거든요 ㅠ3) 요새 코로나 때문에 헬스는 안하고 턱걸이만 하는데 턱걸이 조차도 그만해야하는지요정자세로 땅에 착지 조심하고 댕기기만 했을때 허리디스크에 무리가 가는지 알고싶습니다	['안녕하세요. 하이닥-네이버 지식iN 상담의 정동문 입니다.\u200b1. 현재는 요추 4/5번 및 5/천추 1번간에 추간판 파열이 맞습니다. 허리에 무리를 가할 때 통증이 있다면 안정 가료 하면서 약물치료 와 물리치료 만 받아도 좋아질 수 있습니다.\u200b2. 네 3달 뒤부터 운동을 한다면 수영이나 매트 운동이 좋습니다 그중에 기립근 운동, 즉 코어 운동이 좋습니다.배구는 분명 점프 동작시 허리에 무리를 주는것은 맞습니다. 피하는 것이 좋으나 하고 싶다면 점프동작시에 주의를 요합니다.\u200b3. 턱걸이는 상관없습니다, 다만 현재 통증이 있다면 허리에 통증이 생길 수 있으니 통증이 없어질때 까지 충분한 휴식 뒤에 운동을 하는것이 좋습니다.']	작성일2020.04.24
