,url,date,q_title,q_content
555,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110409&docId=350768732&qb=7L2U66Gc64KYIO2Mqe2KuOyduOqwgOyalA==&enc=utf8&section=kin&rank=556&search_sort=0&spq=0,2020.03.23,수원 재수학원ㅠㅠ,코로나 때문에 학원 들어가는게 늦어졌어요아무래도 4월 개강반은 따로 없을거같고ㅠㅠ 진도 따라잡기가 걱정되기는 하는데 더 늦기전에 지금이라도 학원 들어가보려합니다...수원 근처에 관리 빡세게 해주고 개념위주로 수업 해주는 학원 있으면 추천 부탁드립니다! 다녀보신분이 후기 알려주셨으면 좋겠어요
556,https://kin.naver.com/qna/detail.nhn?d1id=6&dirId=605&docId=349234846&qb=7L2U66Gc64KYIO2Mqe2KuOyduOqwgOyalA==&enc=utf8&section=kin&rank=557&search_sort=0&spq=0,2020.03.07,문재인정부가 전쟁중인 터키에게 입국금지 풀어달라고 했다는게 사실입니까?,"중국한테는 아무말못하고 일본한테는 보복하더니 반일감정세워서 물타기한다는 안좋은 반응이 많으니까이제는 모든국가가 형제의 나라라고 외치는 터키에게그것도 전쟁중인 터키에 입국금지 풀어달라고 전화한게 사실입니까?인터넷뉴스에도 떠돌고다니고있고 정말 충격입니다터키에서 입국금지 풀어줬다면 그거갖고 ""정부는 이렇게 국민들께 최선을 다하고있습니다""라는 개소리 시전하려했던게 눈에 뻔히 보이는데 이거 진짜 미친거아닌가요?외교부가 터키에 전화한게 사실입니까?이게 팩트라면 진짜 미친나라인게 틀림없지않나요?이정도면 하야하던지 탄핵아닙니까?"
557,https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=705&docId=348259771&qb=7L2U66Gc64KYIO2Mqe2KuOyduOqwgOyalA==&enc=utf8&section=kin&rank=558&search_sort=0&spq=0,2020.02.26,내공150마스크 소금물에 절이면 재사용할 수 있나요?,"[생각의학] 정종희 박사가 제시하는 ”코로나 바이러스 난국을 이겨낼 수 있는 방법”식용소금으로 코팅된 마스크가 5분 안에 코로나 바이러스와 같은 바이러스를 중화할 수 있다는 연구 결과가 있습니다. (캐나다 University of Alberta의 생명 공학과 교수 ​​Hyo Hick-Jick)“조금 진한 식용소금물에 마스크를 담가 두었다가 말려서 쓰면 현재 마스크들의 단점을 보완하고 바이러스의 공포에서 벗어 나는데 큰 도움이 된다”바이러스는 소금물 속에서 살아 있을 수 없습니다.소금물 마스크에 더해서 천일염과 같은 좋은 소금을가지고 다니면서 침으로 녹여먹거나 물에짭짤하게 타서 조금씩 목의 점막을축여주거나 눈가나 코주위를 닦아주는것도 바이러스의 감염을 막을 수 있는 소중한 방법입니다.그리고 천일염이나 한번 구운 죽염과 같은 좋은 소금을 음식에 맛이 좋을 정도로 넣어서 음식을 섭취하여 인체 체액의 염도를 0.9%가 될 수 있도록 유지시켜주면, 이미 인체에 침범한 코로나 바이러스나 변종바이러스의 인체손상을 억제하거나 막는 강한 면역체계가 구축되는데 큰 역할을 하게 됩니다.소금을 많이 먹어서 해로운 것이 아니라, 좋은 소금을 적당히 먹어야 어떤 바이러스도 이겨낼 수 있는 강한 면역력을 가질 수 있습니다.이제는 싱겁게 먹어야 한다는 잘못된 지식과 의식에서 벗어나야 우리 국민뿐 아니라 인류가 바이러스와 병균의 공격속에서 살아 남을 수 있습니다.소금은 가장 강력한 항생제이며 가장 강한 면역물질이며 자연 해독제 입니다.‘소금이야기’,  ‘생명의 소금’, '뇌 손상도 회복시키는 인체자연치유력’ 저자 정종희, Ph.D.#닥터비건 생각의학“How to overcome Korona” of Compassion!진짠가요?"
558,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080308&docId=349493493&qb=7L2U66Gc64KYIO2Mqe2KuOyduOqwgOyalA==&enc=utf8&section=kin&rank=559&search_sort=0&spq=0,2020.03.10,영어단어 잘 외우는법 알러주세요,코로나때문에 학교를못가서 학교스에서 숙제를 내 주셨는데 영어단어 외우기를 숙제로내주셨어요 단기간에 영어단어 쉽게 잘외우는 법좀알려주세요 어떤 노래에 대입해서 외우는 법이라던가 내공 100걸게요 최대한 빨리답변부탁드려요ㅜㅜ
559,https://kin.naver.com/qna/detail.nhn?d1id=1&dirId=10608&docId=350682659&qb=7L2U66Gc64KYIO2Mqe2KuOyduOqwgOyalA==&enc=utf8&section=kin&rank=560&search_sort=0&spq=0,2020.03.22,텔레그램...,요새 보면 텔레그램 n번방 인원을 과장해서 퍼트리는게 보이는데 실제 수치보다 과장됬다고 하면 숫자가 중요한게 아니라고 합니다. 저도 그건 동의하는데 아무리 그래도 그렇지 숫자가 10배 이상 차이나는건 좀 아니라고 봐요... 예를 들면 조두순 그 ㅅㄲ가 1명 있는거랑 10명 있는거랑 다르잖아요... 물론 충격적인 일인건 알지만 오히려 너무 과장해서 나중에 문제가 생기지 않을까 싶네요...한 사이트에서 문재인 정권이 수치를 과도하게 과장해서 코로나로부터 눈을 돌리게 만드는거다...!라던가n번방 가담자가 100만명 이상이라는 말까지 나오는걸 보면 정확도가 중요한것 같네요...법정으로 싸울때도 팩트가 중요하잖아요.저는 선동과 날조보다는 팩트로 뚜드리는게 더 보람차다고 느껴요...저만 그런건가요???
560,https://kin.naver.com/qna/detail.nhn?d1id=4&dirId=40601&docId=350060649&qb=7L2U66Gc64KYIO2Mqe2KuOyduOqwgOyalA==&enc=utf8&section=kin&rank=561&search_sort=0&spq=0,2020.03.16,문재인 대통령 나의 생각 잘못됐나요,저는 21살 학생입니다제가 생각이 잘못된건지 모르겠어요 왜 우리 문재인 대통령 님께서는 자국민보다 타국민을 챙기는 것인지 왜 중국인 입국 금지를 안시켜서 갈수록 확진자가 늘어나는지 왜 우리의 헌법에 나와있는북한 주적에게 자꾸 지원을 해주는지 그리고 지원을 해주고 미사일발사하면 아무말 못하는지 왜 마스크 5부제 실시 거의 공산당 곧있으면 쌀도 배식받는 시대가 올것인지 왜 코스피 코스닥 씹 떡락해도 사람들은 별 관심이 없는지 대깨문들은 왜 문재인을 좋아하는지 궁금해요 장점은 찾아볼수 없는 사람인데 매력이 있나요?
561,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110406&docId=349661921&qb=7L2U66Gc64KYIO2Mqe2KuOyduOqwgOyalA==&enc=utf8&section=kin&rank=562&search_sort=0&spq=0,2020.03.12,내공70예비 고1 인데 영어 필독서 좀..,코로나 때매 고등학교 연기되서 학교에서 과제가 나왔는데 영어 관련 도서 읽고 북리뷰 하는거예요.고1 영어 필독서 좀 알려 주실수 잇나요?(영어 원문 제외) (내공 70)
562,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110406&docId=350198803&qb=7L2U66Gc64KYIO2Mqe2KuOyduOqwgOyalA==&enc=utf8&section=kin&rank=563&search_sort=0&spq=0,2020.03.17,2019년 3월 고2 모의고사 영어 문제풀이 좀 해주세요,코로나 때문에 방학이 연장되었습니다.그래서 선생님이 집에서 영어숙제를 내주셨는데 2019년 3월 모의고사 영어 문제풀이를 하래요.근데 저는 영어를 잘못하기  때문에 봐도 무슨말인지 감도 안와요1번부터 마지막까지  문제풀이 간단하게 해주세요 도와주세요 제발 ㅠㅠ
563,https://kin.naver.com/qna/detail.nhn?d1id=8&dirId=80606&docId=349624612&qb=7L2U66Gc64KYIO2Mqe2KuOyduOqwgOyalA==&enc=utf8&section=kin&rank=564&search_sort=0&spq=0,2020.03.11,40대50대 10대 가 읽기 좋은책 추천,"제가 엄마아빠한테 생일선물로 책을 선물해주고 싶은데 어떤 책을 줘야할지 모르겠어요 ...먼저 읽고 사는게 좋기는 한데 요즘 코로나 때문에 나가지도 못해서요 ㅠㅠ 15살인 저가 읽기도 좋고 46세 ,50세 인 부모님이 읽기도 좋은 책 추천해주세요 저는 소설 좋아해요 좋은책으로 추천해주세요 지금 팔고있는 책이였으면 좋겠어요"
564,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=111002&docId=350306036&qb=7L2U66Gc64KYIO2Mqe2KuOyduOqwgOyalA==&enc=utf8&section=kin&rank=565&search_sort=0&spq=0,2020.03.18,대깨문 중국인 입국금지...,"팩트 선언본인은 ‘팩트’로 모든 것을 판단하고 결정하는 것을 선서대깨문들 중국인 입국 금지 실효성 없다고 우기는데‘팩트’만 따지자면 중국인 입국 금지가 ‘최선’의 방법임. 그래도 할 수 있는거 다 해보고 안되면 어쩔수 없는거고 할 수 있는거 입국금지 안해놓고 신천지 탓 해버리면 그냥 그것도 정치놀음임. 좌파들이 중국인 입국 금지가 정치적 이용이라는데 그 논리라면 신천지에게 그런 잣대를 대는것도 정치적 이용. 그리고 대깨문들은 맨날 마스크 잘 안 쓰는 서양쪽에 확진자 사망자 넘친다고 한국이 잘하고 있다.중국인 입국 금지는 소용없다고 말하는데정작 대깨문들은 중국인 입국 금지한 몽골.러시아.대만 같은 확진자 수십명 정도 되는 나라는 ‘절대’ 언급하지 않음. 이 말은 반박을 할 수가 없음. 반박하는 것 자체가 조선족 인증하는 것임. 그리고 대깨문들은 어이없는 논리 중, 문재인은 그래도 초기 방역은 잘했지만 신천지때문이다. 라고 하는데그런 신천지를 이미 알고 있으며, 그것을 예상하지 못한게 초기 방역을 못한것임. 이것또한 반박을 할 수 없음. 내가 말한 것들 다 반박 불가능한데 반박하는 순간 나는 ‘팩트’를 거부하겠다 라는 것임 이상."
565,https://kin.naver.com/qna/detail.nhn?d1id=8&dirId=80606&docId=350869105&qb=7L2U66Gc64KYIO2Mqe2KuOyduOqwgOyalA==&enc=utf8&section=kin&rank=566&search_sort=0&spq=0,2020.03.23,중2 책 추천,안녕하세요. 중2 학생입니다. 이번에 코로나로 인해 개학이 4월 6일로 연기 됐잖아요. 그래서 저희 학교 국어과목에서는 독서를 과제로 내주셨어요. 제가 책을 좋아하지 않지만 읽어야겠다는 생각을 전부터 해왔는데 이제야 읽게 됐어요. 제가 최근에 외고를 가겠다고 결심을 해서 공부도 열심히 하고 있는데 책도 외고준비에 도움이 되거나 지금 나이대에 읽으면 좋을 법한 책들을 추천받으려고 질문을 올려요. 무서운거는 걸러주시고 총 7권 정도 알려주시면 감사하겠습니다.
566,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080308&docId=349568381&qb=7L2U66Gc64KYIO2Mqe2KuOyduOqwgOyalA==&enc=utf8&section=kin&rank=567&search_sort=0&spq=0,2020.03.11,고1 인강 추천해주세요!,"코로나 때문에 입학이 늦어진 예비고1입니다!지금은 ebs로 학교 진도 조금씩 공부하고 있어요!수학은 과외를 계속 할 것 같고,영어는 저번달까지 다녔습니다! 제가 영어랑 과학을 못해서 인강을 들어야 할 것 같은데 비싸지 않고 적당한 가격의 인강을 찾고있습니다! 영어는 내신대비도 필요해요ㅠ 긴 글 읽어주셔서 감사합니다!!(ebs는 조금 지루하더라구요..)"
567,https://kin.naver.com/qna/detail.nhn?d1id=4&dirId=40602&docId=351213477&qb=7L2U66Gc64KYIO2Mqe2KuOyduOqwgOyalA==&enc=utf8&section=kin&rank=568&search_sort=0&spq=0,2020.03.26,내공80고등학교 독서,이번에 고등학생이 됬는데요학교 숙제로(코로나 개학연기로 인해) 학교추천도서를 읽고 독후감을 쓰면 과목세특으로 적어주신다고 해서 과목들별로 독후감을 쓰고있는데요1.아직 원하는 진로를 못정했는데 여러 분야들을 미리 많이 적는게 좋을까요?2.어떤분이 너무 많이는 괜히 생기부에 적지 말라고 면접때 기억 안난다고 하시는데 제가 읽은책들은 다 소설이 아니라그냥 설명으로 써져 있은책이거든요...너무 여러 분야라 기억 안날것 같은데 생기부에 다 적어도 되나요?3.수시 교과로 갈건데 책이 많이 중요하나요?4.기록에 공통아니면 교과세특중에 고르는듯한 칸이 있는데어디다 넣는게 좋을까요?질문이 너무 많은데 제발 답변 해주세요ㅜㅜ
568,https://kin.naver.com/qna/detail.nhn?d1id=3&dirId=30104&docId=351560655&qb=7L2U66Gc64KYIO2Mqe2KuOyduOqwgOyalA==&enc=utf8&section=kin&rank=569&search_sort=0&spq=0,2020.03.30,내공100日국민 개그맨 시무라 켄 왜 떴나요?,왜 떴는지 알려주세요
569,https://kin.naver.com/qna/detail.nhn?d1id=3&dirId=30510&docId=350480520&qb=7L2U66Gc64KYIO2Mqe2KuOyduOqwgOyalA==&enc=utf8&section=kin&rank=570&search_sort=0&spq=0,2020.03.19,"글 소재, 제목 추천","빙의글 소재 고갈이라 추천이 필요한데 제 머리로는 더 이상 나오는 소재가 없네요 ㅜㅜ 썰도 좋고 단편도 좋은데 그냥 뱀파이어, 알오물, 케이크버스 이런 거 진짜 싫어하고 가벼운 '카페에서 000한테 설렌 썰' 이런 거 좋아해요.. 추천 꼭 해주세요..!"
570,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110406&docId=348830958&qb=7L2U66Gc64KYIO2Mqe2KuOyduOqwgOyalA==&enc=utf8&section=kin&rank=571&search_sort=0&spq=0,2020.03.03,고2 수준 영어원서 추천,코로나19 때문에 개학이 연장되어 학교에서 영어원서를 읽고 줄거리를 써오라고 했습니다. 고2 수준에 맞는 영어원서 추천좀 해주세요. 참고로 저는 생명과학 쪽으로 관심이 있어서 생명과학 쪽 원서도 괜찮은거 있으면 추천해주세요.
571,https://kin.naver.com/qna/detail.nhn?d1id=8&dirId=8030302&docId=348637627&qb=7L2U66Gc64KYIO2Mqe2KuOyduOqwgOyalA==&enc=utf8&section=kin&rank=572&search_sort=0&spq=0,2020.03.01,내공40마스크 쓰고 피부화장 고1,안녕하세요 올해 고1올라가는 여학생입니다요즘 코로나바이러스때문에 마스크 구하기도 힘들고 그러잖아요곧 개학을 앞두고 학교갈때 마스크 쓰고가야돼는데 제가 화장을 하고싶어요아무래도 여고이고 새학기첫날 일주일정도는 하고다녀야할것같아서요..근데 엄마가 마스크 엄청 힘들게 줄서서 구한거라고 화장묻어나니까 화장하지말고귀하게 쓰고다니라고 그러더라구요 낡을때까지그래서 제가 입술은 안바르고 피부화장이랑 눈화장만 하려고하는데피부화장..이 마스크에 묻는지 궁금해서요일회용 마스크썼을때는 살짝 묻엇던걸로 기억하는데이번에 어렵게구한 KF94 마스크 쓰고 학교갈라하는데제가 매트한 파운데이션을 사용중이에요 그래서 혹시 마스크에 묻으면 엄마한테 혼날까걱정되는 맘에 질문해봅니다. 매트한 파운데이션 바르고 마스크쓰면 묻나요?좋은 조언들 부탁드립니다.
572,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110408&docId=350892079&qb=7L2U66Gc64KYIO2Mqe2KuOyduOqwgOyalA==&enc=utf8&section=kin&rank=573&search_sort=0&spq=0,2020.03.24,내공50수능 정시 등급 올릴 수 있나요?,"정시로 대학 가고싶은 올해 고3입니다제가 작년 11월모고가 국,수,영,탐 다 4등급이 떴어요 낮은 4등급 말고 높은 4요(대략 1개씩 더 틀려서 등급이 떨어졌어요) 그래서 겨울방학때 고3 모고 풀면서 확인해보니 3등급 정도 나오더라고요 열심히 공부하면 수능 때 높은 2등급에서 낮은 1등급 맞을 수 있을까요? 제가 내신이 6인데 정시로 대학 그는게 더 낫겠죠???혹시 등급 올리는게 많이 늦었나요? 지금 코로나때문에 학원이나 집에서 수능특강 풀면서 공부하고 있는데 영어는 거의 다 끝냈고 국어도 거의 다 끝내는 중입니다. 더 열심히 한다고 쳐도 등급 올리는거는 많이 어려울까요?대학 홍보시 신고"
573,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=111002&docId=350306036&qb=7L2U66Gc64KYIO2Mqe2KuOyduOqwgOyalA==&enc=utf8&section=kin&rank=574&search_sort=0&spq=0,2020.03.18,대깨문 중국인 입국금지...,"팩트 선언본인은 ‘팩트’로 모든 것을 판단하고 결정하는 것을 선서대깨문들 중국인 입국 금지 실효성 없다고 우기는데‘팩트’만 따지자면 중국인 입국 금지가 ‘최선’의 방법임. 그래도 할 수 있는거 다 해보고 안되면 어쩔수 없는거고 할 수 있는거 입국금지 안해놓고 신천지 탓 해버리면 그냥 그것도 정치놀음임. 좌파들이 중국인 입국 금지가 정치적 이용이라는데 그 논리라면 신천지에게 그런 잣대를 대는것도 정치적 이용. 그리고 대깨문들은 맨날 마스크 잘 안 쓰는 서양쪽에 확진자 사망자 넘친다고 한국이 잘하고 있다.중국인 입국 금지는 소용없다고 말하는데정작 대깨문들은 중국인 입국 금지한 몽골.러시아.대만 같은 확진자 수십명 정도 되는 나라는 ‘절대’ 언급하지 않음. 이 말은 반박을 할 수가 없음. 반박하는 것 자체가 조선족 인증하는 것임. 그리고 대깨문들은 어이없는 논리 중, 문재인은 그래도 초기 방역은 잘했지만 신천지때문이다. 라고 하는데그런 신천지를 이미 알고 있으며, 그것을 예상하지 못한게 초기 방역을 못한것임. 이것또한 반박을 할 수 없음. 내가 말한 것들 다 반박 불가능한데 반박하는 순간 나는 ‘팩트’를 거부하겠다 라는 것임 이상."
574,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080308&docId=349107621&qb=7L2U66Gc64KYIO2Mqe2KuOyduOqwgOyalA==&enc=utf8&section=kin&rank=575&search_sort=0&spq=0,2020.03.06,수능 영어공부 리스닝 교재 추천,제가 지금 고3인데 고 1 2 동안 쳐놀다가 갑자기 고2 2학기때 정신차려서 공부를 시작하게 되엇는데 미대 입시 하고있는데 정시 반영 비중이 국어 50 사회 30 영어 20 정도 되더라구요영어는 절대 평가여서 3등급으로 맞추고 싶어서 일단 듣기를 다 맞아야되서 리스닝 공부 해야되는데 지금 집에서 국어 공부는 화작언 독서 문학 별로 인강 들으면서개념서 풀고 정리하고 있고 사탐은 이지영 들으면서 공부중인데 영어는 그냥 워드마스터 하루에 한과외우고 전날거 복습 하는거 외엔 하는게 없어서 고민 입니다 안그래도 코로나 때문에 개학 미뤄져서 이시간 활용해서 최대한 공부하고 싶은데 아무래도 공부 이렇게 빡세게 해보는게 첨인지라 무슨 책을 사야할지도 모르겟고 공부도 어케 해야할지 모르겠네요 ㅠㅠ
575,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110407&docId=349995887&qb=7L2U66Gc64KYIO2Mqe2KuOyduOqwgOyalA==&enc=utf8&section=kin&rank=576&search_sort=0&spq=0,2020.03.15,"내공100숙명여고 들어갈 고1인데요..,","안녕하세요 숙명여고 들어갈 고1인데요 혹시 담임 발표났나요? 학교 홈피 공지사항에도 안뜨고 코로나땜에 집 밖으로도 못 나가니까 초조해지네여ㅋㅋㅋ 다들 알고 있는 것 같은데 저만 모르는 것 같아서ㅠㅠ 고2,3들은 다 아는 것 같고 고1은 모르겠더라구요. 혹시 아시는 분 있으시면 부탁합니당"
576,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080308&docId=348665817&qb=7L2U66Gc64KYIO2Mqe2KuOyduOqwgOyalA==&enc=utf8&section=kin&rank=577&search_sort=0&spq=0,2020.03.01,고1 영어원서 추천,제가 코로나때문에 쉬는 1주간 영어원서를 읽어보려합니다. 고등학교 이제 입학하고요. Gathering blue와 hush 중 좀 더 내용이 가볍고 쉬운 책이 무엇인가요..?
577,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=1104&docId=349496442&qb=7L2U66Gc64KYIO2Mqe2KuOyduOqwgOyalA==&enc=utf8&section=kin&rank=578&search_sort=0&spq=0,2020.03.10,고등 인강 추천좀ㅜㅜ,예비고1인데요코로나 때문에 학교에 가질 못해서 인강을 들어보려 하는데국어 사회 과학 역사를 들어보려 해요.인강을 처음 들어보는거라 어떤사이트가 좋은지 쌤은 누가 잘 가르치시는지 과목마다 따로 결제를 하는건지 하나도 모르겠어요..중학교때 국어는 70~80점대 일반사회는 70점대 과학은 60~70점대 한국사는 80~90점대였어요.어떤 사이트 어떤 쌤이 좋은지 추천 해주세요ㅜㅜ
578,https://kin.naver.com/qna/detail.nhn?d1id=8&dirId=81302&docId=348259849&qb=7L2U66Gc64KYIO2Mqe2KuOyduOqwgOyalA==&enc=utf8&section=kin&rank=579&search_sort=0&spq=0,2020.02.26,우체국 쇼핑서 마스크 그거 예상대로 접속폭주,마스크 사고 싶어도 농협몰 우체국 쇼핑 실검 1위못사는거 맞죠 ?  홈플 다이소 옥션 네이버 페이  전부 다 매진길거리 마스크 사람 천지인데 다들 어디서 구했나요 ?보나마나 우체국 쇼핑도 전부 매진 품절일턴데 하나마나 아닌가요 ?
579,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110406&docId=348023646&qb=7L2U66Gc64KYIO2Mqe2KuOyduOqwgOyalA==&enc=utf8&section=kin&rank=580&search_sort=0&spq=0,2020.02.23,2020 3월모의고사 날짜,코로나때문에 개학을 3월9일에하는데 모의고사도 연기되나요?
580,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110406&docId=348557097&qb=7L2U66Gc64KYIO2Mqe2KuOyduOqwgOyalA==&enc=utf8&section=kin&rank=581&search_sort=0&spq=0,2020.02.29,이투스 영어 추천,이제 고2되는데요 코로나 때문에 개학 연기가 되어서 집에서 인강 들으면서 공부하려고 해요그래서 이투스 패스 끊었는데 영어는 어떤 선생님이 좋을까요?사실 사탐이랑 수학 보고 이투스 끊은 거라 영어는 어떤 쌤이 좋은지 모르겠어요영어는 고3 모의고사 풀면 94~95정도 나오는데 감 떨어질까 봐서 걱정이 되네요빈칸순서삽입 등 킬러문항 위주로 1등급 굳히기? 같은 강좌를 듣고 싶어요광고 말고 정말 진솔한 추천 부탁드려요
581,https://kin.naver.com/qna/detail.nhn?d1id=6&dirId=61303&docId=350742265&qb=7L2U66Gc64KYIO2Mqe2KuOyduOqwgOyalA==&enc=utf8&section=kin&rank=582&search_sort=0&spq=0,2020.03.22,내공80교회 예배,"교회를 다니는 입장으로서 예배를 잠시 중단하는게 맞다고 생각합니다..근데 교회를 다니는 사람들의 입장을 봤을 때 다른 음식점,유흥업소는 장사하고 사람들 많은데 교회만이 문제가 아니라고도 생각됩니다..교회 예배를 중단하는게 맞나요?..물론 맞불 식의 교회운영은 말이 안되지만 음식점,유흥업소 또한 다른 감염루트가 될 텐데...거기에 대해서는 아직 말이 안나오는게 일방적으로 교회를 비판하는게 아닌가 라는 생각도 드네요... ㅜㅜ"
582,https://kin.naver.com/qna/detail.nhn?d1id=6&dirId=60906&docId=349145881&qb=7L2U66Gc64KYIO2Mqe2KuOyduOqwgOyalA==&enc=utf8&section=kin&rank=583&search_sort=0&spq=0,2020.03.06,친구가 JMS종교한테 빠졌습니다 제발 도와주세요,"친구가 JMS에 빠져서 사이가 멀어졌습니다. 나쁘다는걸 알려주고자 JMS가 했던 강간, 코로나 해독제라고 준 친필싸인등으로 나쁘다는걸 알려줬습니다. 하지만 친구는 http://www.newsdaily.kr/news/articleView.html?idxno=28759http://www.newsdaily.kr/news/articleView.html?idxno=29216http://www.newsdaily.kr/news/articleView.html?idxno=29733이러한 기사를 보여주며 왜 비난하냐며 저에게 야유를 날렸습니다. 어떠한 소리를 해도 전혀 말을 듣지 않고, 설득하고 싶은데 이쪽에 지식이 어두워서 말을 잘 못하겠습니다. 제발 저 친구 좀 도와주세요. 부탁드립니다 제발요"
583,https://kin.naver.com/qna/detail.nhn?d1id=6&dirId=60701&docId=349280388&qb=7L2U66Gc64KYIO2Mqe2KuOyduOqwgOyalA==&enc=utf8&section=kin&rank=584&search_sort=0&spq=0,2020.03.08,문재인 왜욕해요?,안녕하세요 저는 호주에 살고있는 학생이에요 한국대통령이나 정치에 대한거 잘 모르는데 이번 코로나때문에 찾아보다가 문재인대통령이 욕먹고있던데 무슨사건이 있었나요?문재인대통령 욕하려는게 아니라 정말 몰라서 그래요.박근혜전대통령 일은 알아요.
584,https://kin.naver.com/qna/detail.nhn?d1id=6&dirId=61404&docId=349089969&qb=7L2U66Gc64KYIO2Mqe2KuOyduOqwgOyalA==&enc=utf8&section=kin&rank=585&search_sort=0&spq=0,2020.03.06,문재인 탄핵 방법 그리고 가능성,현 시점에서 수많은 뉴스 기사와 두 눈으로 본 흘러가는 상황 그리고 여러가지 팩트로만 따졌을때 탄핵되도 마땅하다고 생각합니다. 친북인줄 알았습니다. 북한을 지지하는줄 알았습니다. 아니네요 친중이네요. 모든게 계획된거였네요원자력 발전 중단과 한국전력 떡락 한국전력 입찰에 중국을 참여시키고 언론은 이미 중국에 의해 좌지우지되고 서서히 그리고 빠르게 모든게 자리잡았네요. 코로나 바이러스는 어쩌면 득이 되는걸까요? 문재인 대통령한테는? 이제는 정말 모르겠습니다. 우리나라를 먼저 생각하는 대통령. 국민을 정말로 먼저 생각하는 대통령. 존재할까요? 우리나라의 역사를 아무리 되짚어봐도 이승만 대통령 이후 그런 대통령은 없었던거 같습니다. 감히 얘기합니다. 생각은 자유고 발언은 자유입니다. 자유민주주의 국가가 우리나라가 언젠가는 무너질거같다는 생각에 두렵습니다. 그런데 저는 언제든 뛰쳐나갈겁니다. 대만에서 시위를 하며 사람이 총에 맞아 죽어나가는 그런 상황이 우리나라에 펼쳐져도 저는 나가서 맞서 싸울겁니다. 대만을 그렇게 만든 나라인 중국을 따르고 나라를 가져다 바칠려는 현 대통령은 탄핵이 되야한다고 생각합니다. 우리나라도 방심할 수 없습니다. 자유는 가만히 있는다고 얻어지는게 아닙니다. 우리나라는 우리 국민은 더더욱 잘 알겁니다. 어떻게 우리가 자유를 되찾았고 그 과정에서의 희생과 고통을요. 우리나라가 몹시 걱정되고 답답한 20살입니다. 새벽감성에 막 휘갈겼네요. 제목 답변 부탁드립니다.
585,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080308&docId=348191035&qb=7L2U66Gc64KYIO2Mqe2KuOyduOqwgOyalA==&enc=utf8&section=kin&rank=586&search_sort=0&spq=0,2020.02.25,양천구 영어과외 선생님 목동고 2학년 내신 3등급인데 공부 방법 알려주세요,"목동고등학교 2학년 올라가는데 영어 내신이 3등급이라서 고민이 많습니다.  현재 학원을 끊고 혼자 자이스토리 보면서 독학 중인데 생각만큼 독해가 잘 늘지 않습니다  모의고사도 2, 3등급 나와서 수능까지 생각하고 있지만  이왕이면 수시로 대학을 가고 싶어 과외 선생님을 찾고 있습니다.  신정동 주변에 수업하시는 영어전문 선생님 계시면 소개 부탁드려요  요즘 코로나 바이러스로 걱정이 되는만큼 방문수업 대신 화상수업도 생각중입니다"
586,https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70401&docId=351013891&qb=7L2U66Gc64KYIO2Mqe2KuOyduOqwgOyalA==&enc=utf8&section=kin&rank=587&search_sort=0&spq=0,2020.03.25,4월6일에서 더 개학연기(유초중고),4월6일에서 개학이 더연기 되어야한다고 생각하는데 연기를 과연 할까요?
587,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=1121&docId=351014277&qb=7L2U66Gc64KYIO2Mqe2KuOyduOqwgOyalA==&enc=utf8&section=kin&rank=588&search_sort=0&spq=0,2020.03.25,내공1004월 6일 개학,개학 할까요?정확한 정보 부탁드립니다
588,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=111004&docId=349482506&qb=7L2U66Gc64KYIO2Mqe2KuOyduOqwgOyalA==&enc=utf8&section=kin&rank=589&search_sort=0&spq=0,2020.03.10,내공10우리신천지 대구 시장 권영진 신천지냐?,이것이 뭐여 이 새기 신천지임? 임마에 대해 백그라운드 잘 아는 분 답변 부탁드립니다
589,https://kin.naver.com/qna/detail.nhn?d1id=6&dirId=61401&docId=347989890&qb=7L2U66Gc64KYIO2Mqe2KuOyduOqwgOyalA==&enc=utf8&section=kin&rank=590&search_sort=0&spq=0,2020.02.23,중국인 입국금지,우리 정부가 중국인 입국을 금지 할 수 있었는데 안한건가요 아니면 원래 할 수 없었던 건가요?
