,url,date,q_title,q_content
736,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=1112&docId=347390253&qb=7L2U66Gc64KYIOqxsOynk+yduOqwgOyalA==&enc=utf8&section=kin&rank=737&search_sort=0&spq=0,2020.02.16,통치권 통치권 통치권,"통치권이란 무엇인가?   초림예수님은 베들레헴에서 태어나셨지? 재림예수님은 성경의 예언에 따라 20세기에 전라도에서 태어나셨느니라. 온 우주를 통치하시는 전능주께서 전라도 출신이시라는 뜻이다. 알아서 기어라. 잉~~~.   ❤❤❤❤❤❤❤수도권 전체인구의 반절이 전라도민의 후손들이다. 알아서 기어라. 잉~~~.   ❤차기 대통령 ㅇㅇㅇ님❤차차기 대통령 ㅇㅇㅇ님❤   ❤❤❤❤❤❤❤역대 최장수 총리였던 ㅇㅇㅇ님은 총리임기 중 안정적인 국정운영으로 대통령감임을 증명하심.   ❤최장수 총리였던 ㅇㅇㅇ님은 총리임기중 안정적인 국정운영으로 책임감 강한 대통령감임을 증명하심.///그러나 담마진은 총리때 최ㅇㅇ의 주술정권 꼬붕노릇하고도 얼굴에 철판깔고 국정농단에 책임질 생각 0.1도 안함.책임감 0점 담마진.간초딩도 책임감없이 선거 졌다고 당은 나몰라라 놔두고 외국으로 도망감.책임감 없는 담마진이나 간초딩이 대통령되면? 끔찍.   (1)경제를 성장시키려면 코딱지만한 한반도에서는 한계에 다다랐으니 남북통일이 되든 안되든 한국은 자원넘치는 아세안과 평화통일하여 아연방을 만들어 넘치는 자원으로 강대국들의 경제제재도 이겨내고 핵무장도 하여 강대국이 되어야 한다.    (2)서쪽 진국, 북쪽 러국, 동쪽 왜국 모두 잠재적 적국인바 한국이 몸집을 키울곳은 남서쪽 동남아 밖에 없다. 호주는 내가 먹을꺼니까 건들지마라. 비리비리하게 살다가 비리비리하게 죽을래? 창조주께서는 간장종지들을 싫어하시느니라.    (3)만민족의 머리인 배달족이 자원넘치는 아세안과 평화통일하여 연방을 만들기 위해서는 한국이 기본소득제를 실시하여 세계와 동남아를 감동시키고 모범을 보이고 부러움의 대상이 되어야한다.한국에서만 가난으로 매년 수천명씩 자결하는바 어찌 모범국가라 할 수 있겠는가? 기본소득제로 세계와 하늘의 하늘들까지 감동시키면 한국은 전세계230여개 국가들중 1등 국가가된다.   정치를 외면한 가장 큰 댓가는 가장 저질스러운 인간들에게 지배당한다는 것이다. 표투안한 사람은 정치얘기도 하지 마라.   한국 국가부채의 반절 이상이 공복들 봉급과 연금이다. 혈세먹는 하마에 불과한 잉여인간 공복들의 숫자를 반절 미만으로 줄이고 그들의 봉급과 연금도 반절 미만으로 줄여라.   거지보다 못한 채무자들 주제에 기본소득제를 반대하고 ㅇㅇ당을 지지하는 멍청이들 많다.   코로나19는 이름이 길어 불편하다. C9라고 약칭해라. C9로 북한도 생지옥 될 듯.   경상도는 흉왜 서식지.   신라왕족은 흉노족. 증거는 유튜브에 널렸다. 한반도에서 임진왜란때 왜군들의 씨들이 가장 많이 뿌려진 지역이 경상도. 경상도의 정체는 흉왜 서식지.   김박씨의 90%이상이 김알지,김수로,박혁거세와는 혈연이 없는 가짜성씨들.김박씨가 흉노족임을 모르고 왕족성씨로 위조해 보겠다고 이조말 신분질서의 붕괴때와 구한말 민적법때 성씨없던 많은 백성들이 성씨를 김박으로 위조. 흉노누명 김박딱지 떼고 새로운 성씨로 바꿀 수 있도록 국회는 법률을 손봐줘라. 흉노숙청할때 후회말고 배달족다운 새로운 성씨로 바꿔라.   기본소득제가 노벨과학상 200개보다 중요함을 언제 깨달을까? 기본소득제를 실시하는 정치인이 이순신 장군님보다 훌륭한 영웅임을 언제 깨달을까? 충무공은 나라를 구했지만 기본소득제는 인류를 구하는 제도이다. 미개한 (개돼지)들이 너무 많다.   기생충 영화의 주제가 뭐냐? 경제민주화 아니냐? 경제민주화의 시작부터 끝은 기본소득제다.   담마진은 ㅇㅇ엿과 간초딩에게도 밀리는 듯.   거짓예언을 하는 자도 거짓선지자에 포함된다. 거짓선지자는 지옥에서 영원토록 형벌을 받는다. ------> 요한계시록 20:10   거지보다 못한 채무자들이 ㅇㅇ당 지지하지.   거짓말쟁이 ㅇㅇ활.   정신차려라. ㅇㅇ활, ㅇ죄ㅇ 등은 국민을 (개돼지)들로 본다.   한때 정의로워 보였던 ㅇㅇ엿마저 조폭집단과 다를 바 없는 검찰의 기득권을 지키기 위해 사악한 일들을 자행하니 대한민국사 내내 검찰이 얼마나 사악한 짓들을 많이 저질렀는지 다시 한번 각성하게 된다.   간초딩 속에서 히.틀.러 를 보았다.   아스달2 크랭크인이 올해 하반기? 내년에나 시청할 수 있을까 말까라는 뜻이잖어. 요즘 진짜 볼만한 드라마가 없는데......"
737,https://kin.naver.com/qna/detail.nhn?d1id=6&dirId=60216&docId=348618068&qb=7L2U66Gc64KYIOqxsOynk+yduOqwgOyalA==&enc=utf8&section=kin&rank=738&search_sort=0&spq=0,2020.03.01,"내공400차이나게이트,나는 개인이오가 뭔가요?????",사진도 봤는데 아직 이해가 잘 안되서요..
738,https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70602&docId=349410605&qb=7L2U66Gc64KYIOqxsOynk+yduOqwgOyalA==&enc=utf8&section=kin&rank=739&search_sort=0&spq=0,2020.03.09,전자담배 탄맛,제가 오늘 전담을 피다가 갑자기 탄맛이 나길래 보니까 액상이 없길래 액상을 채우고 다시 폈는데 탄맛이 사라지지 않아서 코일을 교체했는데 탄맛이 나는 것 같기도 하고 아닌 것 같기도 하고 아리까리하네요 보통 이런경우에는 코일교체한 게 잘한 거 맞는 건가요?? 아 그리고 보다보니까 전담이 무슨 연초보다 안 좋다는 소리가 있던데 그래도 전담이 낫겠죠?
739,https://kin.naver.com/qna/detail.nhn?d1id=6&dirId=60901&docId=348411859&qb=7L2U66Gc64KYIOqxsOynk+yduOqwgOyalA==&enc=utf8&section=kin&rank=740&search_sort=0&spq=0,2020.02.27,내공100기독교란이 왜케 공격받고 있는건지.... 기독교인들 다들 힘내요.,기독교란에 어느샌가 타종교에 공격받고 있는 게시판이 되어버렸습니다. 게다가 교회에서 예배를 포기할 수 없고 지속적으로 드린다하니기독교인을 욕합니다.예수를 믿지 않는 종교는 모조리... 다 비난을 하는 듯 하네요.특히나 한국 토속 종교들 부터 시작해서...거기다가 최근엔 이집트문명을 공부하는 사람들부터 시작해서....참으로 많은 사람들이 예수 믿는 사람들을 욕하고 다닙니다.왜들 그러시나요?사랑을 싫어하고... 예수를 싫어하고...제 몸도 성전인데 이런 사람들 상대하고 영적전쟁하느라 제 입이 더러워지고...진짜 누가 누구를 몰아세우고... 이건 아니죠...지들끼리 살면 될건데 왜 기독교인들을 핍박하고 난리냐구요.뭐 별 것 않했는데 공격하는 이유가 미워서 공격한다 그러고...나도 그 사람들 미워지고.... 서로 서로 미워지고...아 나는 그 사람들 아예 상대 안했으면 좋겠어요. 진짜 그 사람들이 뭔데 기독교를 박해한다고빙의까지 씌워가면서 박해를 해요?목사님들은 은사로 충실했나요? 사단들이 활개를 치고 다니게 했어 그냥.크리스천이 빙의가 씌었으면 제때 제때 물리쳐줘야지.그래서 심판을 받는거지. 코로나로...호주에 산불? 동성애를 허용해서가 아니라 뭔 다른 이유가 있음.아프리카 메뚜기떼? 아프리카 원주민들이 믿는 토속신앙에도 문제가 있겠지.아프리카에 이집트도 포함되어 있잖아요.이집트는 예부터 이스라엘의 여호와와 대결구도가 되었던 땅임.이집트에서 고양이가 길러졌는데 최근 한국에서 고양이가 애완용으로 많이 길러진다는 건 뭘 의미하는거임?옛날엔 고양이 기르던 사람들도 고양이 다 버렸어요. 그래서 고양이들은 다 도둑 고양이가 되고...근데 다시 고양이를 기른다는 건 뭐임?내가 조사 해본 바에 의하면 우리 한국은 토속신앙으로 호랑이와 곰과 늑대와 여우를 믿고 있었음.호랑이와 곰만 있을 줄 알았더니 그것도 아니었고...호랑이 대신 고양이를 들여 왔던거지... 게다가 고양이는 이집트가 본산이고...일본도 그렇게나 고양이 좋아함. 한국은 완전 초토화 된거지.고양이 내다 버리시길.... 도둑 고양이 밥 주는 것도 아님.고양이는 기르는것이 아니고 도둑 고양이도 옛날엔 박멸할려고 했었음...어떻게 된게 거꾸로 되서 고양이 믿는 집단들이 기독교와 동성애 박멸하려고 작정했음.동성애는 기독교 동성애자들은 동성섹스만 조심하면됨.동성애는 사랑의 종류이고 동성애가 죄라면 사랑이 죄가 되는거고.동성성관계적으로 타락하지 않으면 됨.소돔과 고모라처럼 육신은 탐하지 않으면 됨.예수 잘 믿고 그리스도인으로 살아가면 되어요.동성애자라도 예수 안 믿는 동성애자들은 예수 믿는 동성애자들을 그렇게 핍박할 수가 없어요.
740,https://kin.naver.com/qna/detail.nhn?d1id=6&dirId=60901&docId=348411859&qb=7L2U66Gc64KYIOqxsOynk+yduOqwgOyalA==&enc=utf8&section=kin&rank=741&search_sort=0&spq=0,2020.02.27,내공100기독교란이 왜케 공격받고 있는건지.... 기독교인들 다들 힘내요.,기독교란에 어느샌가 타종교에 공격받고 있는 게시판이 되어버렸습니다. 게다가 교회에서 예배를 포기할 수 없고 지속적으로 드린다하니기독교인을 욕합니다.예수를 믿지 않는 종교는 모조리... 다 비난을 하는 듯 하네요.특히나 한국 토속 종교들 부터 시작해서...거기다가 최근엔 이집트문명을 공부하는 사람들부터 시작해서....참으로 많은 사람들이 예수 믿는 사람들을 욕하고 다닙니다.왜들 그러시나요?사랑을 싫어하고... 예수를 싫어하고...제 몸도 성전인데 이런 사람들 상대하고 영적전쟁하느라 제 입이 더러워지고...진짜 누가 누구를 몰아세우고... 이건 아니죠...지들끼리 살면 될건데 왜 기독교인들을 핍박하고 난리냐구요.뭐 별 것 않했는데 공격하는 이유가 미워서 공격한다 그러고...나도 그 사람들 미워지고.... 서로 서로 미워지고...아 나는 그 사람들 아예 상대 안했으면 좋겠어요. 진짜 그 사람들이 뭔데 기독교를 박해한다고빙의까지 씌워가면서 박해를 해요?목사님들은 은사로 충실했나요? 사단들이 활개를 치고 다니게 했어 그냥.크리스천이 빙의가 씌었으면 제때 제때 물리쳐줘야지.그래서 심판을 받는거지. 코로나로...호주에 산불? 동성애를 허용해서가 아니라 뭔 다른 이유가 있음.아프리카 메뚜기떼? 아프리카 원주민들이 믿는 토속신앙에도 문제가 있겠지.아프리카에 이집트도 포함되어 있잖아요.이집트는 예부터 이스라엘의 여호와와 대결구도가 되었던 땅임.이집트에서 고양이가 길러졌는데 최근 한국에서 고양이가 애완용으로 많이 길러진다는 건 뭘 의미하는거임?옛날엔 고양이 기르던 사람들도 고양이 다 버렸어요. 그래서 고양이들은 다 도둑 고양이가 되고...근데 다시 고양이를 기른다는 건 뭐임?내가 조사 해본 바에 의하면 우리 한국은 토속신앙으로 호랑이와 곰과 늑대와 여우를 믿고 있었음.호랑이와 곰만 있을 줄 알았더니 그것도 아니었고...호랑이 대신 고양이를 들여 왔던거지... 게다가 고양이는 이집트가 본산이고...일본도 그렇게나 고양이 좋아함. 한국은 완전 초토화 된거지.고양이 내다 버리시길.... 도둑 고양이 밥 주는 것도 아님.고양이는 기르는것이 아니고 도둑 고양이도 옛날엔 박멸할려고 했었음...어떻게 된게 거꾸로 되서 고양이 믿는 집단들이 기독교와 동성애 박멸하려고 작정했음.동성애는 기독교 동성애자들은 동성섹스만 조심하면됨.동성애는 사랑의 종류이고 동성애가 죄라면 사랑이 죄가 되는거고.동성성관계적으로 타락하지 않으면 됨.소돔과 고모라처럼 육신은 탐하지 않으면 됨.예수 잘 믿고 그리스도인으로 살아가면 되어요.동성애자라도 예수 안 믿는 동성애자들은 예수 믿는 동성애자들을 그렇게 핍박할 수가 없어요.
741,https://kin.naver.com/qna/detail.nhn?d1id=6&dirId=60502&docId=348638737&qb=7L2U66Gc64KYIOqxsOynk+yduOqwgOyalA==&enc=utf8&section=kin&rank=742&search_sort=0&spq=0,2020.03.01,내공80차이나 게이트 왜 이러는지,디씨 우한갤에서 차이나 게이트 뭐라 하는데 이거 왜이러는거야
742,https://kin.naver.com/qna/detail.nhn?d1id=6&dirId=61404&docId=348756591&qb=7L2U66Gc64KYIOqxsOynk+yduOqwgOyalA==&enc=utf8&section=kin&rank=743&search_sort=0&spq=0,2020.03.02,"내공1000, 신천지 이만희는 왜 가짜 박근혜 시계를 차고 나왔을까요",그리고 그 시계의 출처는 어디일까요?
743,https://kin.naver.com/qna/detail.nhn?d1id=2&dirId=20123&docId=349160319&qb=7L2U66Gc64KYIOqxsOynk+yduOqwgOyalA==&enc=utf8&section=kin&rank=744&search_sort=0&spq=0,2020.03.06,fx시티 부업으로 괜찮나요?~!,부업으로 괜찬나요~? fx주변에 하는분들이 돈을 뭐 하루만에 1만원에 20만원 만든다고 하는데진짜예요?
744,https://kin.naver.com/qna/detail.nhn?d1id=6&dirId=60906&docId=348777678&qb=7L2U66Gc64KYIOqxsOynk+yduOqwgOyalA==&enc=utf8&section=kin&rank=745&search_sort=0&spq=0,2020.03.03,신천지 이만희 시계에 대해,시계가 어떤 정치적인 목적을 지닌가를 떠나서시계에 온갖 어그로가 끌리고 서로 싸워대는 사람들은 너무 개돼지같아요.이만희가 어떤 목적으로 의도한 것 같은데미개한 개돼지들이 서로 싸워대고 이만희 생각대로 굴러가는 것 같은데 정치병에 미쳐서 얼마나 멍청한 개돼지가 많은지 알게된 것 같습니다.다른사람들은 어떻게 생각하나요?지금 시계에 한눈팔려서 개돼지들이 서로 싸워대고 이만희 생각대로 굴러간다고 생각하니 솔직히 화가나네요
745,https://kin.naver.com/qna/detail.nhn?d1id=6&dirId=60901&docId=347176290&qb=7L2U66Gc64KYIOqxsOynk+yduOqwgOyalA==&enc=utf8&section=kin&rank=746&search_sort=0&spq=0,2020.02.13,예수님의 이름이 예호슈아.. 히브리어 3091에서 유래,"예수님의 히브리 이름이 예호슈아라고 말하니 수많은 교인들이 거짓 주장이라며 강한 반론을 제기 했습니다. 그런데 어떤 분이 열심히 연구하여 예수님의 히브리 이름이 예호슈아임을 찾아 냈네요.참으로 노력이 가상한것 같습니다.그러나 예호슈아님의 이름으로 기도하기까지는 아직 거리가 먼 것 같습니다.제 생각에는 다른 부분은 몰라도 구원자의 이름은 정확히 불러야 한다고 생각하는데 다른 분들의 의견은 어떤가요?몰랐을 때에는 몰라서 못 부른다 할찌라도 이름을 정확히 알았다면 올바로 불러야 하지 않을까요?발음이 안되는 것도 아니고...예수님의 실제 이름인 예호슈아는 두 가지 뜻이 있다고 하는데 하나는 예호 다른 하나는 예슈아이며 예호는 주님, 예슈아는 구원이라는 뜻으로 이는 주님은 구원자다 라는 뜻이라고 하는데 맞나요?http://www.godnara.co.kr/bbs/board.php?bo_table=cs_notice&wr_id=181아무런 뜻도 없는 예수라는 이름보다 주님은 구원자다 라는 뜻을 가지고 있는 예수님의 진짜 이름으로 기도를 드려야 구원을 받지 않을까요?여러분들의 의견을 듣고 싶습니다!!참고로 하나님의교회는 예수님의 진짜 이름도 모르며 김주철이 우상으로 세운 안상홍이라는 이름으로 기도하고 있습니다."
746,https://kin.naver.com/qna/detail.nhn?d1id=4&dirId=40611&docId=349268859&qb=7L2U66Gc64KYIOqxsOynk+yduOqwgOyalA==&enc=utf8&section=kin&rank=747&search_sort=0&spq=0,2020.03.08,헬로우드림 초기비용없이 가능한가요?,헬로우드림 초기비용이 저에게 부담입니다. 혹시 초기비용없이 가능한가요?초기비용없이는 큰 수익을 낼 수 없다는 거 알고 있고소소하게 벌고 싶어서 여쭤봅니다. 재택알바니까 이름있는 곳에서 해보고 싶은 마음이 큽니다.그러나 초기비용때문에 망설이는데 초기비용없이 가능하다면 할 의향이 있습니다.
747,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080404&docId=349259526&qb=7L2U66Gc64KYIOqxsOynk+yduOqwgOyalA==&enc=utf8&section=kin&rank=748&search_sort=0&spq=0,2020.03.07,번역 부탁드립니다,優等生シンドローム退屈な日々の片隅で　また今日も飽きるほど繰り返してるYesの回答安堵しているその笑みの裏側でふと、綻びかけたのはいい子の僕、という虚像望まれてるボクを演じきっていたら誰もが「そういうボク」だけ、切り取った傷つけたって　無理させたって「ボク」ならきっと平気でしょ？「期待通り」の檻に入れられて必要（いら）ない感情は葬ったどうせ誰も気付かないし辛い現実を　平気な振りして笑うそんなボクは、何考えてるか分かんないよ？って言われたってさ「こんなボク」は嫌だったと泣き喚いて縋ればそしたら何か変われた？誰かが助けてくれた？期待に潰され、空回りして、独りでカワイソウな僕を笑いとばして、大丈夫かよ？って、言った？必要だと誰かに認められたくて難しいことをしては、失敗した見放され、距離を置かれ、理不尽に呆れられてそんな思いをさせたボクが　加害者なんだ…？必要（いら）ない感情をばらまけば皆、すぐに逃げていく「それなら、いっそ平気な振りして嗤おう」そんなボクにしたのは、誰だったの？分かんないから教えてよ、ねえ？こんなはずじゃなかった、と誰かのせいにしちゃえばそしたら、楽になれた？誰かに、分かってもらえた？期待に背いて、失望されて、惨めでカワイソウな僕を笑いとばして　大丈夫だよって、言った？いつの間にか張り付いて、とれなくなった作り笑い能面のような笑顔のまま泣いたそんなボクが、キミワルイって嗤うんだ…？じゃあ　どうやったら良かったんだよ、ねえ？こんなはずじゃなかったよただ、認めてほしかったこんなボクは嫌いだよ嘘だらけの人形なんて誰か、お願い　僕を見つけて「本当」が消えてしまう前に弱くて泣き虫な僕を、認めて…こんなはずじゃなかった、と泣き喚いて縋ればそしたら、何か変われた？僕はもう、泣いていなかった？期待に背いて、失望されて、惨めでカワイソウな僕を笑いとばして　大丈夫だよって、言って…전 살아있습니다.그냥 노래가 없었을 뿐이에요.그리고 토요일 낮에 2호선을 탔는데 한 줄이 통째로 비어있었던 게 사태를 알려주는 거 같아요.
748,https://kin.naver.com/qna/detail.nhn?d1id=6&dirId=61401&docId=346208242&qb=7L2U66Gc64KYIOqxsOynk+yduOqwgOyalA==&enc=utf8&section=kin&rank=749&search_sort=0&spq=0,2020.02.02,전 걍 학생이라 평소 정치이런거 전혀 몰랐는데 그녕 궁금해져서 물어보는데요..우한폐렴 이번에 3차감염까지 나왔잖아요..?이게 정말 방역 잘하면 막을수있긴해요?? 3차까지면 좀 심각한거 같은데..애초에 우리나라가 방역을 잘 못한건가요?그리고 진짜 이해안가는건 원래 우리나라 살던 외국인이면 모르겠는데 걍 치료목적으로 온 외국인들 세금으로 공짜치료해준다는데 그건 왜그런건가요??외교적으로 정말 어쩔수없는 문제인건가요..?이건 진짜 제가 정치 아무리 모르지만 좀 많이 이해할수가 없어서요...왜 우리부모님이 낸 세금을 전혀 관련도없는 사람들한테 써야하는지 게다가 막 진짜 어려운사람들이 아니라 중국 잘살지않나요???여튼 그런나라 사람들을 왜..우한폐렴을 왜 신종코로나바이러스라 해야하는지도...외국은 걍 우한폐렴이라 부른다명서요..그냥 평소 대통령 뭐하고있는지 잘하는지 뭔지 관심없는채로 지냈는데..어....그냥 진짜진짜 객관적으로 말해주세요 막 엄청 극단적으로 너무 정치적으로 편향된 분들 말구요 진짜 지금 정부가 잘하는건지...못하는건지..못하더라도 이게 진짜 외교적으로 어쩔수없는 문제라던지...객관적으로 얘기해주세요솔직히 잘모르긴하는데 약간 좀 우리나라 국제호구같기도 하고.....음...... .... .... .., 
749,https://kin.naver.com/qna/detail.nhn?d1id=8&dirId=81302&docId=349222546&qb=7L2U66Gc64KYIOqxsOynk+yduOqwgOyalA==&enc=utf8&section=kin&rank=750&search_sort=0&spq=0,2020.03.07,CJ대한통운 6612646401,대한통운 이 택배 분실일까요..너무 불안하네요 아무리 밀려도 아직까지 여기서 간선상차로 찍혀있는데 중간물류터미널도 안 갔으면 월요일에도 못 받나요..?
750,https://kin.naver.com/qna/detail.nhn?d1id=6&dirId=612&docId=348941698&qb=7L2U66Gc64KYIOqxsOynk+yduOqwgOyalA==&enc=utf8&section=kin&rank=751&search_sort=0&spq=0,2020.03.04,중국소재 신천지신도 20000명 ?,전세계 나라에서 지금 대한민국의 여객선수송을 차단한 이유는대구에서의 대대적인 종교집회로인한 감염탓도 잇지만 그보다 중국에 잇는 2만이 넘는 어마어마한신천지신도들의 이동경로를 통한 무차별 확산 때문입니다단한사람의 신도에 대한 자료 누락이 잇슬수가 업는 겁니다..단순히 교주의 사과정도로 문제가 해결되는것이 아닌거시죠..이신도들이 프랑스 출국햇다가 중국 가서 예배보고 러시아가고 아프리카가고안가는 장소가 업기때문이죠..그래서 전세계사람들이 대한민국을 코로나 원인지역으로 무서워하는겁니다사과나 무릎꿇는건 누구나 할수잇으나 책임은 하나님이 선택한 진정한 지도자만이자신의 모든걸걸고 할수잇는 겁니다..이 사항에 대하여 신천지교단에서는 구체적으로 어찌 처리하실런지요..그리고 종교지도자로서나 법적처신을 떠나 책임질일에대해 이 악한 사태에대한 협조를 하겟다는대국민 답변은 무얼 의미하는걸까요 ?1) 중국 20000명에대해 어던식으로 동선을 책임질지 구체적 방법을 내노아야함2) 그동안 신도모은 그영리한 능력을 거꾸로 국민을 위한일에 적용해야함 ->3) 경제적타격을 받은 국민들까지도 책임져야하는 거심 ..4) 신천지에서 자손을 잃어버린 분의 경우 교주는 그 사항에대하여 국민들앞애서    그 소중한 생명이 중국 어디잇는지    정확한 설명을 빼먹으면 안됨 -> 아이를 부모앞으로 찾아주어야함
751,https://kin.naver.com/qna/detail.nhn?d1id=6&dirId=61404&docId=348241680&qb=7L2U66Gc64KYIOqxsOynk+yduOqwgOyalA==&enc=utf8&section=kin&rank=752&search_sort=0&spq=0,2020.02.26,"문재인 탄핵에 관해, 국회에서 지금 계획있는지 궁금합니다",문재인 탄핵 국회에서 지금 계획있는지 궁금합니다국회에서 1/3이상 발의와 2/3이상 찬성이 필요하다고하는데..
752,https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=7010101&docId=348037156&qb=7L2U66Gc64KYIOqxsOynk+yduOqwgOyalA==&enc=utf8&section=kin&rank=753&search_sort=0&spq=0,2020.02.24,코로나 19 26도에서 죽어요? (내공100),아니진심 너무 궁금해요... 문과라서 지식이 짧기도 한데..... 사람 정상체온이 36.5도이잖아요? 그런데 코로나 바이러스가 24도에서 26도면 죽는다고 하더라고요? 약간 모순적이지 않나요? 그러면 인체에 바이러스가 닿자마자 죽는게 맞는거 아닌가요? 듣기로는 바이러스가 60도에서 죽고 20도 이쯤에서 번식을 잘 한다는데 뭐가 사실이고 뭐가 거짓인지 모르겠어요ㅠㅠ
753,https://kin.naver.com/qna/detail.nhn?d1id=8&dirId=81205&docId=349425333&qb=7L2U66Gc64KYIOqxsOynk+yduOqwgOyalA==&enc=utf8&section=kin&rank=754&search_sort=0&spq=0,2020.03.09,외항사 승무원이 꿈인데 현재 저의 키는 163인데 지원할 수 있을까요?그리고 만약에 승무원 학원을 다닌다면 언제 다니는게 좋을까요?그리고 승무원이 되는데 필요한 정보들 좀 알려주세요채택 꼭 합니다, 
754,https://kin.naver.com/qna/detail.nhn?d1id=6&dirId=60901&docId=346688586&qb=7L2U66Gc64KYIOqxsOynk+yduOqwgOyalA==&enc=utf8&section=kin&rank=755&search_sort=0&spq=0,2020.02.07,기독교 질문.,"하나님은 우리를 창조하셨죠. 그럼 하나님은 우리에게 사람 속내를 들여다볼 능력이 없는 나약한 존재라는것을 아실겁니다.저사람이 거짓을 말하는지 진실을 말하는지 짐작은 가능하지만 확정지을수는 없죠. 정말 100명중에 100명이 착실하고 성실한 사람이라고 인정해도 그 사람의 진짜 속내는 아무도 알수가 없습니다하나님은 우리에게 그런 눈을 주지도 않으셨고 현대과학으로도 판별이 불가능하죠.그런 나약한 저희에게 왜 사람을 통해서 자신을 믿도록 하셨나요?대부분의 기독교인들은 어느 부류는 누군가의 설득에 어느 부류는 그냥 가족에 의해 누군가는 하나님을 영접해서기독교인이 되죠. 그런데 정말 자신이 하나님을 믿는 기독교인이다 하는분들은 어떤 사람에 의해 그 어떤 사람의 말을 믿고 기독교인이 됩니다.성경또한 마찬가지죠. 사람이 썼습니다. 우리에게는 나를 전도한사람의 속마음을 알수있는 능력이 없죠. 물론 성격책을 쓴 사람도 마찬가지구요. 그게 누구든간에 그사람이 아무리 완벽하다고 하더라도 속내는 그누구도 알수없습니다. 그런데 왜 그런 나약한 저희에게 하나님을 믿기전에 속내모를 사람부터 믿어야하는 상황을 주셨을까요?하나님을 믿으려면 일단 사람부터 믿어야 하잖아요. 전도한사람을 믿어야하며 목사님말을 믿어야 하죠.성경책을 읽으며 이게 사실이다 라고 믿어야하죠. 정말 하나님을 영접했다고 하시는분들, 만났다고 하는분들,그분들의 속내 역시 알길이 없어요.근데 그렇게 주장하는 분들보면 거진 이상한 분들이긴하지만..제가 볼때는 그냥 도박하는거 같거든요. 손에 든 동전이 홀수라는것을 보여주면 100 확신하지만 보여주지않고 홀인지 짝인지 맞춰보라는 거같고 옆에서는 짝이 연달아 나올리없다며 홀에 걸으라고 하는거같고 짝에 걸면 지옥을 갈지니 홀이라고 믿으라고 하는거같고..그냥 홀인것을 보여주면 될텐데. 분명 이지구상에는 홀짝이 뭔지 모른채 죽는 사람도 있을것이고.그냥 한번 보여주면 될것을 왜 그렇게 하지 않으시는건가요?"
755,https://kin.naver.com/qna/detail.nhn?d1id=6&dirId=60901&docId=347675358&qb=7L2U66Gc64KYIOqxsOynk+yduOqwgOyalA==&enc=utf8&section=kin&rank=756&search_sort=0&spq=0,2020.02.19,신천지  내부 감염자 더 될듯한데  걱정되네요?,교회 이미지 때매 그냥 집에서 자가치료하라 않을지 걱정ᆢ 그럼다죽을텐데
756,https://kin.naver.com/qna/detail.nhn?d1id=6&dirId=60906&docId=347673833&qb=7L2U66Gc64KYIOqxsOynk+yduOqwgOyalA==&enc=utf8&section=kin&rank=757&search_sort=0&spq=0,2020.02.19,대구신천지교회왜그러는?, 
757,https://kin.naver.com/qna/detail.nhn?d1id=6&dirId=60906&docId=350104340&qb=7L2U66Gc64KYIOqxsOynk+yduOqwgOyalA==&enc=utf8&section=kin&rank=758&search_sort=0&spq=0,2020.03.16,신천지 개인정보 도용? feat : 코로나,"어느날 구청에서 전화가 와서 건강상태를 물어보고 코로나 관련 기침한사람이나 발생지역에 방문한사람과 접촉이 있었냐고 물어보길래  우리 구는 일반인도 다 조사하나보다 싶었습니다. 그런데 이게 몇일뒤에 한번 더오고,여기저기 찾아봤더니 신천지 교인 밑 교육생들에게 전화를 하고 이것저것 물어보는 것이라고 하더라구요..세번째 왔을때 제가""근데 선생님 제가 어떤 해당사항 때문에 건강상 질문을 하시는거냐""여쭤봤는데아니나 다를까. 신천지 교육생이라고 명단에 올라왔다고합니다.저는 한번도 간적없는데 왜 교육생명단에 있냐고, 저 아니라고 했는데,구청 직원이 그러시는 경우가 종종 있다. 이런식으로 얘기하시고 전화를 끊었습니다....요즘같은 시국에, 신천지명단에 제 이름과 개인정보가 있다는게 너무 소름돋더라구요..제가 알려주지도 않은 제 정보를 거짓으로 배포하고, 일반인 시선에서 보면 명예회손이나 다름없는거아닌가요??이점 관련해서 신천지에 고발? 고소? 할수있는 법적조치가 있으면 알려주시면 감사하겠습니다."
