,answers,average_noun_counts,average_verb_counts
155,"안녕하세요. 대한의사협회·네이버 지식iN 상담의사 정현화 입니다. 증상 코로나19에 감염되면 약 2~14일(추정)의 잠복기를 거친 뒤 발열(37.5도) 및 기침이나 호흡곤란 등 호흡기 증상, 폐렴이 주증상으로 나타난다. 또 근육통과 피로감, 설사 증상이 나타나기도 하지만, 드물게 무증상 감염 사례도 있다. 실제로 세계보건기구(WHO)는 2월 1일 무증상 감염자의 전파 가능성을 재차 밝혔으며, 다만 무증상 감염자의 전파는 드물 수 있으며 주요 전염 경로가 아닐 수 있다고 알렸다. 또 우리 보건복지부도 2월 2일 코로나19는 무증상·경증 환자에서 감염증이 전파되는 경우도 나타나고 있다며, 해당 증상들은 차도가 좋아지기도 하지만 일부에서 중증 폐렴을 유발할 가능성이 있어 주의가 요구된다고 밝혔다. 감기 vs 독감 vs 코로나19           구분   단순 감기   독감   코로나19   증상 발생 위치   주로 상부 호흡기관(상기도)  주로 상하부 호흡기관  주로 하부 호흡기관(하기도)  주요 증상   콧물, 인후염, 열과 두통으로 인한 무기력증   두통, 근육통, 기침, 한기를 동반한 고열   발열, 마른기침, 근육통, 피로   잠복기   잠복기 없음      잠복기 평균 7~14일 추정   회복 소요 기간   일주일 안에 회복   일주일~몇 주 동안 길게 지속   약 13~18일(국내 기준)   감염 판단 방법   별도 검사 없음   독감 바이러스 검사   코로나 유전자 유무 검사 [네이버 지식백과] 코로나바이러스감염증-19 - (COVID-19) (시사상식사전, pmg 지식엔진연구소)            2-3일 집에서 지켜 보시고 37.5도 이상의 열 기침 근육통 피로 있으면1339나 보건소 연락 하여상담 받으세요. ",22.142857142857142,4.428571428571429
156,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 정현화 입니다.코로나와 거리 있어요.2-3일 지켜 보시고37.5도 이상의 열 기침 근육통 피로 있으면1339나 보건소 연락 하여상담 하세요. ,4.75,2.25
157,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.요즘 조금만 불편해도 코로나 때문에 걱정이 많습니다코로나 걱정 많으신가요?증상만으로 코로나를 구별할수는 없지만 코로나는 아닌 듯하니 너무 걱정하지않으셔도 괜찮을것 같아요,4.2,1.4
158,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.환자가 늘어나면서 불안감도 커지고 있어요1339전화하셔서  선별검사가 필요한지  문의 해보시고  거기 안내에 따라 행동하시면 됩니다아마도 아니겠지요?,3.6,1.8
159,"안녕하세요. 대한의사협회·네이버 지식iN 상담의사 정현화 입니다. 증상 코로나19에 감염되면 약 2~14일(추정)의 잠복기를 거친 뒤 발열(37.5도) 및 기침이나 호흡곤란 등 호흡기 증상, 폐렴이 주증상으로 나타난다. 또 근육통과 피로감, 설사 증상이 나타나기도 하지만, 드물게 무증상 감염 사례도 있다. 실제로 세계보건기구(WHO)는 2월 1일 무증상 감염자의 전파 가능성을 재차 밝혔으며, 다만 무증상 감염자의 전파는 드물 수 있으며 주요 전염 경로가 아닐 수 있다고 알렸다. 또 우리 보건복지부도 2월 2일 코로나19는 무증상·경증 환자에서 감염증이 전파되는 경우도 나타나고 있다며, 해당 증상들은 차도가 좋아지기도 하지만 일부에서 중증 폐렴을 유발할 가능성이 있어 주의가 요구된다고 밝혔다. 감기 vs 독감 vs 코로나19           구분   단순 감기   독감   코로나19   증상 발생 위치   주로 상부 호흡기관(상기도)  주로 상하부 호흡기관  주로 하부 호흡기관(하기도)  주요 증상   콧물, 인후염, 열과 두통으로 인한 무기력증   두통, 근육통, 기침, 한기를 동반한 고열   발열, 마른기침, 근육통, 피로   잠복기   잠복기 없음      잠복기 평균 7~14일 추정   회복 소요 기간   일주일 안에 회복   일주일~몇 주 동안 길게 지속   약 13~18일(국내 기준)   감염 판단 방법   별도 검사 없음   독감 바이러스 검사   코로나 유전자 유무 검사 [네이버 지식백과] 코로나바이러스감염증-19 - (COVID-19) (시사상식사전, pmg 지식엔진연구소)            2-3일 경과 보시고37.5도 이상의 열 기침 근육통 피로 있으면1339나 보건소 연락해서 상담 하세요. ",22.142857142857142,4.285714285714286
160,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.열을 측정해보셨나요? 얼마나 나가나요?경과를 좀 지켜보셔야 합니다  가능하면 자가격리도 하면 좋을것 같아요요즘 조금만 불편해도 코로나 때문에 걱정이 많습니다증상만으로 코로나를 구별할수는 없지만 코로나는 아닌 듯하니 너무 걱정하지않으셔도 괜찮을것 같아요,3.5714285714285716,1.8571428571428572
161,증상으로만 코로나를 구별할 수 없어요  하지만 열이나니  신경이 좀쓰이네요지금 증상은 장염이 더 의심되지만코로나때도  설사 구토같은 소화기 증상이 있을수 있다고 하니 열이 지속되면  코로나 검사 받아보실수도 있어요,5.666666666666667,3.3333333333333335
162,많이 힘드시겠네요하루이틀 해열제드시고 지켜보시다가열이 계속되고 증상이 심해지면선별진료소 밤문이 필요할것 같습니다요즘 열이나도  바로는 검사를 해주지않는 것 같습니다,5.0,2.3333333333333335
163,열이 많이 나시는 것 같으네요체온은 재보셨나요?열이난다고 다 코로나는 아니지만며칠 지속되면 선별진료소 방문도 고려해보실수 있습니다,3.0,1.6666666666666667
164,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.요즘 조금만 불편해도 코로나 때문에 걱정이 많습니다 증상만으로 코로나를 구별할수는 없지만 코로나는 아닌 듯하니 너무 걱정하지않으셔도 괜찮을것 같아요 당장검사가 필요할것 같지는 않으니 경과를 지켜보세요,4.6,1.6
165,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 정현화 입니다.경과 보시고 열 내려가면 괜찮아요.37.5도 이상의 열기침 근육통 피로 있으면1339나 보건소 연락 해서 상담 하세요.  ,4.5,2.25
166,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.요즘 조금만 불편해도 코로나 때문에 걱정이 많습니다열으오르는지 좀 지켜보세요증상만으로 코로나를 구별할수는 없지만 코로나는 아닌 듯하니 너무 걱정하지않으셔도 괜찮을것 같아요,4.2,1.6
168,고열이나면   혹시 모르니    선별진료소 방문하셔야 할것 같아요  아마도  열감기 이런거 아닐까 싶지만  혹시 모르니까요,2.5,3.0
169,코로나 19 감염이 지억사회감염으로번지면서 불안감이 고조되고있습니다아마도 아니겠지만   걱정되거나 의심되면  1339 전화하셔서 선별검사나진료가 필요한지 안내 받아보세요,7.5,1.5
170,중국과 연결고리가 없으면 아직까지는 아닐가능성이 높아요그냥 단순  열감기거나 독감  아니면구토설사가 동반되면 장염도 의심할 수 있어요,6.5,3.0
171,원래는 보건소나  가까운 선별진료소에서  검사를 받는게 맞은데  너무 환자가 많이 몰려서 그런 모양입니다너무 불안해하지마시고   침착하세요1339 에 전화 해보셨나요?,3.0,3.0
172,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.중국연결고리가 없으면 일단은  감기나 독감 같은 것일 가능성이높아요  온도계 구해서 측정해 보시면 좋겠네요진료 받으러 가세요,3.8,2.0
174,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 이세라 입니다. 코로나19 바이러스 감염과 관련된 질문과 궁금증이 많을 것입니다. 현재 증상만으로는 가능성이 떨어집니다. 경과 관칠이 필요합니다.,4.2,1.0
176,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 정현화 입니다.코로나와 거리가 있어 보여요.하루 이틀 집에서 경과 보시고 증상 지속 하면 1339나 120나 보건소 연락해 보세요. ,5.0,1.75
177,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.많이 걱정되시죠 지금은 우리국민 모두가 그런걱정을 안고 지냅니다개인위생 철저히하고 운동도 하면서  이겨내야지요,4.25,2.0
178,안녕하세요. 네이버 지식iN 상담 약사 이진엽 입니다. 코로나인지 아닌지는 정확한 검사를 통해 확실히 알아보셔야 합니다.현재 증상만으로는 코로나인지 아닌지 진단할 수 없습니다만현재 사소한 감기 증상이라도 의심을 한번쯤은 해보셔야 합니다.가까운 보건소에 가서 검사를 받아보시는 것이 좋겠습니다.답변 참고하시기 바랍니다. 감사합니다.,3.5,2.8333333333333335
180,"안녕하세요. 대한의사협회·네이버 지식iN 상담의사 정현화 입니다. http://ncov.mohw.go.kr/index_main.jsp              코로나바이러스감염증-19(COVID-19) 코로나바이러스감염증-19 정식 홈페이지로 발생현황, 확진환자 이동경로, 대상별 유의사항, 홍보자료, FAQ, 관련기관(보건소, 선별진료소 찾기), 정부 브리핑, 대응지침 등 안내 ncov.mohw.go.kr             ",13.0,1.0
181,"안녕하세요. 대한의사협회·네이버 지식iN 상담의사 정현화 입니다.  증상 코로나19에 감염되면 약 2~14일(추정)의 잠복기를 거친 뒤 발열(37.5도) 및 기침이나 호흡곤란 등 호흡기 증상, 폐렴이 주증상으로 나타난다. 또 근육통과 피로감, 설사 증상이 나타나기도 하지만, 드물게 무증상 감염 사례도 있다. 실제로 세계보건기구(WHO)는 2월 1일 무증상 감염자의 전파 가능성을 재차 밝혔으며, 다만 무증상 감염자의 전파는 드물 수 있으며 주요 전염 경로가 아닐 수 있다고 알렸다. 또 우리 보건복지부도 2월 2일 코로나19는 무증상·경증 환자에서 감염증이 전파되는 경우도 나타나고 있다며, 해당 증상들은 차도가 좋아지기도 하지만 일부에서 중증 폐렴을 유발할 가능성이 있어 주의가 요구된다고 밝혔다. 감기 vs 독감 vs 코로나19           구분   단순 감기   독감   코로나19   증상 발생 위치   주로 상부 호흡기관(상기도)  주로 상하부 호흡기관  주로 하부 호흡기관(하기도)  주요 증상   콧물, 인후염, 열과 두통으로 인한 무기력증   두통, 근육통, 기침, 한기를 동반한 고열   발열, 마른기침, 근육통, 피로   잠복기   잠복기 없음      잠복기 평균 7~14일 추정   회복 소요 기간   일주일 안에 회복   일주일~몇 주 동안 길게 지속   약 13~18일(국내 기준)   감염 판단 방법   별도 검사 없음   독감 바이러스 검사   코로나 유전자 유무 검사 [네이버 지식백과] 코로나바이러스감염증-19 - COVID-19 (시사상식사전, pmg 지식엔진연구소)            목감기 같아요. 집에서 2-3일 지켜 보시고  37.5도 이상 열 기침 근육통 피로 있으면1339나 보건소 연락해서 상담 하세요. ",19.375,4.125
182,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.원래 천식이나 이런게 없었다면  1339에 전화해서  선별검사 필요한지  상담해보세요 나라에서 새로운 지침이 나왔습니다.주증상은 발열 기침 폐렴 호흡곤란 목아픔 입니다.증상이 있다면 외출을 자제하고 집에서 충분히 휴식을 취하면서 3-4일동안 경과를 관찰하세요. 코로나 19 감염이 지역사회 감염으로 번지면서 불안감이 고조되고 있습니다.코로나 19는 아마도 아니겠지만  증상만으로는감별이 안되어서 걱정되거나 의심되면 1339 전화하셔서 선별검사나 진료가 필요한지 안내 받아보세요. 지속되거나 증상이 심해지면 1339로 전화해서 신고해야 합니다.,6.666666666666667,1.6666666666666667
183,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.개인위생에 철저하시고 조심하셨다면 괜찮으실겁니다  불필요한 외출도 안하시는것 같으니...,3.75,1.5
184,"안녕하세요. 로시컴-네이버 지식iN 상담변호사 문종술 입니다. 법무법인의 외국변호사들의 의견을 종합하여 알려 드립니다. 동생이 일본으로 유학가있다가 현 코로나 상황때문에 다음주 화요일(14일)날 한국에 입국합니다. 일단 동생은 현재까지 무증상입니다. 거주지는 서울 서대문구이며, 14일간 자가격리가 필요해서 원룸은 구해놓은 상황입니다. 공항에서 격리장소로 가기 위해서 제가 데려가려고 하는데, 별도로 운영되고 있는 이동수단이 있나요? 제가 가게된다면 자차로 이동합니다. Answer: 인천공항에서는 동생분을 자차로 픽업할 수 없습니다. 4월부터 해외 입국자는 공항을 벗어나 공항버스를 타는 순간부터 일반시민과 격리되고 있기 때문입니다. 우선 동생분은 공항 입국 시 발열체크를 하게 됩니다. 이때 유증상자는 인천공항 선별진료소로 바로 이동되며 무증상자는 거주지 인근의 보건소 선별진료소로 바로 이동하게 되는데요. 보건소 이동 시에는 자차가 아닌 특별수송버스나 특별수송택시를 이용해야 합니다.특별수송버스 이용 순서를 알려드리자면 입국수속 후 대기하다가 전용탑승 게이트로 이동->자치구별 공항버스 탑승->운수회사 측에서 탑승객 신상 확보->운수회사에서 각 자치구에 탑승객의 정보 및 도착시간을 통보->자치구 지정 장소에 하차->진단 검사 후 자차로 거주지까지 이동(이때에는 일반 대중교통은 이용할 수 없어 자차로만 움직일 수 있습니다. 질문자님은 서대문구 보건소 선별진료소 인근에서 동생분을 픽업해야 합니다.)->이후 무증상자도 14일간 자가격리를 실시해야 하며 서대문구에서 관리 받게 될 것입니다.특별수송택시를 이용하는 경우엔 우선 택시 이용자임을 확인한 후 출국장 앞 택시승차대에서 ‘서울시 특별수송대책 참여차량’ 표시가 부착된 전용택시를 타면 됩니다.  이후에는 선별진료소 검사 후에 다시 이용했던 택시를 타고서 거주지로 이동하게 되고 이후 음성판정을 받았 어도 거주지에서 14일간 자가격리를 해야 합니다.                     ",11.38888888888889,2.1666666666666665
185,무증상 잠복기에 진단받는 환자분들도 있어요보통 별 증상이없는 사람은 확진자와 접촉이 의심되지않으면  검사는 잘 안하지요,6.5,2.0
186,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 이세라 입니다. 인근 내과를 방문후 진료의뢰서를 발급받아 대학병원으로 가거나 선별진료소가 있는.대학병원으로 가는.것을 고려 하세요.,7.333333333333333,2.3333333333333335
187,안녕하세요. 박경순 노무사입니다. 우선 병가에 대해 유급휴직으로 처리한다는 회사 방침이 없다면 무급휴직으로 처리될 것으로 사료됩니다. 다만 사장님께 전염병감염예방관련법에 따른 유급휴가 지원금을 지원받거나 고용유지지원금을 받아 유급휴가로 처리해주 실 수는 없는지 요구해볼 수 있습니다.,8.25,2.25
188,요즈음 몸이 불편한 증상이 생기면 코로나 때문에 걱정이 많습니다증상으로 코로나를 구별할 수는 없지만코로나는 아닌것 같으니 너무 걱정하지마세요열이나서 좀 신경이 쓰이는데1-3일정도 경과봐서 계속되면  선별진료소 방문이 필요합니다,6.666666666666667,2.3333333333333335
189,나라에서  새로운지침을 발표했습니다주증상은 발열 기침 폐렴 호흡곤란 목아픔입니다증상이 있다면 외출을 자제하고 집에서 충분히 휴식을 취하면 3-4일동안 경과를 관찰하다가38도이상의 고열이 지속되거나 증상이 심해지면 1339로 전화해서 신고해야합니다감기증상이 아닌가 싶습니다,7.25,1.5
190,요즘 많이들 불안해 하십니다너무 불안하시면 불안치료를 받아보시는것도 좋아요 나라에서  새로운지침을 발표했습니다주증상은 발열 기침 폐렴 호흡곤란 목아픔입니다증상이 있다면 외출을 자제하고 집에서 충분히 휴식을 취하면 3-4일동안 경과를 관찰하다가38도이상의 고열이 지속되거나 증상이 심해지면 1339로 전화해서 신고해야합니다,6.4,2.2
191,지금 열은 얼마나나나요?>38도 이상의 고열이  3일이상 지속되면 검사를 받아보시는 것이 좋을것으로 생각됩니다요즘 코로나 신규 확진자가 많이 줄어서 아마도 아닐것으로 생가됩니다,4.0,2.3333333333333335
192,"안녕하세요. 대한의사협회·네이버 지식iN 상담의사 정현화 입니다. 증상 코로나19에 감염되면 약 2~14일(추정)의 잠복기를 거친 뒤 발열(37.5도) 및 기침이나 호흡곤란 등 호흡기 증상, 폐렴이 주증상으로 나타난다. 또 근육통과 피로감, 설사 증상이 나타나기도 하지만, 드물게 무증상 감염 사례도 있다. 실제로 세계보건기구(WHO)는 2월 1일 무증상 감염자의 전파 가능성을 재차 밝혔으며, 다만 무증상 감염자의 전파는 드물 수 있으며 주요 전염 경로가 아닐 수 있다고 알렸다. 또 우리 보건복지부도 2월 2일 코로나19는 무증상·경증 환자에서 감염증이 전파되는 경우도 나타나고 있다며, 해당 증상들은 차도가 좋아지기도 하지만 일부에서 중증 폐렴을 유발할 가능성이 있어 주의가 요구된다고 밝혔다. 감기 vs 독감 vs 코로나19           구분   단순 감기   독감   코로나19   증상 발생 위치   주로 상부 호흡기관(상기도)  주로 상하부 호흡기관  주로 하부 호흡기관(하기도)  주요 증상   콧물, 인후염, 열과 두통으로 인한 무기력증   두통, 근육통, 기침, 한기를 동반한 고열   발열, 마른기침, 근육통, 피로   잠복기   잠복기 없음      잠복기 평균 7~14일 추정   회복 소요 기간   일주일 안에 회복   일주일~몇 주 동안 길게 지속   약 13~18일(국내 기준)   감염 판단 방법   별도 검사 없음   독감 바이러스 검사   코로나 유전자 유무 검사 [네이버 지식백과] 코로나바이러스감염증-19 - (COVID-19) (시사상식사전, pmg 지식엔진연구소)            집에서 2-3일 지켜 보시고37.5도 이상의 열 기침 근육통 피로 있으면1339나 보건소 연락 해서 상담 하세요. ",22.142857142857142,4.571428571428571
193,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.많이 걱정되시죠?코로나 19 위기 단계가 심각단계로 격상되고 지역사회 전염환자가 발생하고 있습니다안타깝게도 증상만으로 코로나 감염을 알아낼수 없습니다대부분 감기몸살 증상이겠지만 증상이 심하거나 걱정이 많으신분들은 1339전화하셔서 안내 받으시면 됩니다,5.666666666666667,1.6666666666666667
194,감기증상이 아닌가 싶습니다 나라에서  새로운지침을 발표했습니다주증상은 발열 기침 폐렴 호흡곤란 목아픔입니다증상이 있다면 외출을 자제하고 집에서 충분히 휴식을 취하면 3-4일동안 경과를 관찰하다가38도이상의 고열이 지속되거나 증상이 심해지면 1339로 전화해서 신고해야합니다,7.25,1.5
196,"안녕하세요. 대한의사협회·네이버 지식iN 상담의사 정현화 입니다. 증상 코로나19에 감염되면 약 2~14일(추정)의 잠복기를 거친 뒤 발열(37.5도) 및 기침이나 호흡곤란 등 호흡기 증상, 폐렴이 주증상으로 나타난다. 또 근육통과 피로감, 설사 증상이 나타나기도 하지만, 드물게 무증상 감염 사례도 있다. 실제로 세계보건기구(WHO)는 2월 1일 무증상 감염자의 전파 가능성을 재차 밝혔으며, 다만 무증상 감염자의 전파는 드물 수 있으며 주요 전염 경로가 아닐 수 있다고 알렸다. 또 우리 보건복지부도 2월 2일 코로나19는 무증상·경증 환자에서 감염증이 전파되는 경우도 나타나고 있다며, 해당 증상들은 차도가 좋아지기도 하지만 일부에서 중증 폐렴을 유발할 가능성이 있어 주의가 요구된다고 밝혔다. [네이버 지식백과] 코로나바이러스감염증-19 - COVID-19 (시사상식사전, pmg 지식엔진연구소)  참조 하세요. ",11.285714285714286,2.857142857142857
197,확률은 아무도 예측이 어렵습니다아마도 아닐가능성이 높아보이지만 증상변화추이를 지켜보셔야 합니다  코로나 19 주증상은 발열 기침 폐렴 호흡곤란 목아픔입니다증상이 있다면 외출을 자제하고 집에서 충분히 휴식을 취하면 3-4일동안 경과를 관찰하다가38도이상의 고열이 지속되거나 증상이 심해지면 1339로 전화해서 신고해야합니다,8.0,2.75
199,"안녕하세요. 대한의사협회·네이버 지식iN 상담의사 정현화 입니다. 증상 코로나19에 감염되면 약 2~14일(추정)의 잠복기를 거친 뒤 발열(37.5도) 및 기침이나 호흡곤란 등 호흡기 증상, 폐렴이 주증상으로 나타난다. 또 근육통과 피로감, 설사 증상이 나타나기도 하지만, 드물게 무증상 감염 사례도 있다. 실제로 세계보건기구(WHO)는 2월 1일 무증상 감염자의 전파 가능성을 재차 밝혔으며, 다만 무증상 감염자의 전파는 드물 수 있으며 주요 전염 경로가 아닐 수 있다고 알렸다. 또 우리 보건복지부도 2월 2일 코로나19는 무증상·경증 환자에서 감염증이 전파되는 경우도 나타나고 있다며, 해당 증상들은 차도가 좋아지기도 하지만 일부에서 중증 폐렴을 유발할 가능성이 있어 주의가 요구된다고 밝혔다. 감기 vs 독감 vs 코로나19           구분   단순 감기   독감   코로나19   증상 발생 위치   주로 상부 호흡기관(상기도)  주로 상하부 호흡기관  주로 하부 호흡기관(하기도)  주요 증상   콧물, 인후염, 열과 두통으로 인한 무기력증   두통, 근육통, 기침, 한기를 동반한 고열   발열, 마른기침, 근육통, 피로   잠복기   잠복기 없음      잠복기 평균 7~14일 추정   회복 소요 기간   일주일 안에 회복   일주일~몇 주 동안 길게 지속   약 13~18일(국내 기준)   감염 판단 방법   별도 검사 없음   독감 바이러스 검사   코로나 유전자 유무 검사 [네이버 지식백과] 코로나바이러스감염증-19 - COVID-19 (시사상식사전, pmg 지식엔진연구소)            집에서 2-3일 경과 보시고37.5도 이상의 열 기침 근육통 있으면1339나 보건소 연락해서 상담 받아보세요. ",22.142857142857142,4.285714285714286
200,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.코로나는 증상만으로 알수도 없고  예방은 개인위생을 철저히 하는것 외에는  별다른 방법이 없고치료 방법도 아직은 없는 상태입니다,6.0,3.0
201,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 정현화 입니다.하루 이틀 경과 보시고 증상 지속 하면 1339나 120나 보건소 연락해 보세요. ,5.666666666666667,1.3333333333333333
202,코로나 19 감염이 지역사회감염으로번지면서 불안감이 고조되고있습니다아마도 아니겠지만   증상만으로는감별이 안되어서걱정되거나 의심되면  1339 전화하셔서 선별검사나진료가 필요한지 안내 받아보세요 음성으로나오면 16 만원정도 한다고합니다,6.666666666666667,2.3333333333333335
203,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.그냥 감기증상이 아닌지  좀 경과를 지켜보셔도될것같습니다증상만으로는 코로나를 알수 없지만 코로나는 아닌듯 합니다,3.75,2.0
204,안녕하세요.코로나 19의 주증상은 발열 기침 호흡곤란 인후통(목아픔입)니다만약 비슷한 증상이 있다면 외출을 자제하고 집에서 충분히 휴식을 취하면서 3-4일동안 경과를 관찰해보다 38도이상의 고열이 지속되거나 증상이 심해지면 1339나 보건소에 전화해서 신고해야합니다.,15.0,3.0
205,"안녕하세요. 대한의사협회·네이버 지식iN 상담의사 정경수 입니다.상부호흡기감염(인후염, 편도염 초기)아닐까 의심되지만 그래도 걱정되시면 1339나 동네 보건소에 전화문의해보신후에 병원을 방문하셔도 됩니다.질문자님의 증상은 상부호흡기 감염(단순 비염포함)으로 발생된 것인지 건조한 날씨나 환경으로 인한 것인지도 감별이 필요합니다. 걱정되면 선별검사가 필요할 수도 있답니다.코로나는 점점 기침과 37.5도 이상의 열이 발생되기도 한답니다. 이비인후과 진료를 받아보시는게 도움되리라 생각됩니다.좋은하루되세요",6.875,1.625
206,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.요즘 조금만 불편해도 코로나 때문에 걱정이 많습니다경과관찰이 필요합니다증상만으로 코로나를 구별할수는 없지만 코로나는 아닌 듯하니 너무 걱정하지않으셔도 괜찮을것 같아요,4.4,1.2
207,"안녕하세요. 대한의사협회·네이버 지식iN 상담의사 전평식 입니다. 그런 증상에 근육통, 인후통과 미열이 나타나고호흡기 증상이 있는데 아닌 것으로 보입니다. 미지근한 물을 자주 마시고 목을 쉬어주세요.",4.25,2.0
209,열은 얼마나 오르나요? 요즈음 몸이 불편한 증상이 생기면 코로나 때문에 걱정이 많습니다증상으로 코로나를  구별할 수는 없지만코로나는 아닌것 같으니 너무 걱정하지마세요,4.0,2.0
210,열은 몇도까지 올라갔나요?요즈음 몸이 불편한 증상이 생기면 코로나 때문에 걱정이 많습니다증상으로 코로나를  구별할 수는 없지만코로나는 아닌것 같으니 너무 걱정하지마세요,4.333333333333333,2.0
211,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 정현화 입니다.열이 내려도 한번씩 열이 납니다.코로나 검사 내일 받는다니 그렇게 하시고치료 잘 하세요. ,3.75,2.0
212,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 정현화 입니다.집에서 2-3일 지켜 보시고 37.5도 이상의 열 기침 근육통 피로 있으면1339나 보건소 연럭해서 상담 하세요. ,5.666666666666667,2.3333333333333335
213,코로나 19가 지역사회 감염으로 확산되면서불안감이 점점 커지고있습니다증상만으로는  구별할 수 없어서의심되면 1339전화하셔서  선별검사가 필요한지 안내받으신대로 하시면 될것 같아요그냥 감기증상이 아닌가 싶네요비염있나요?,4.5,1.75
214,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.많이 불안하시죠?요즘 누구나 다 그렇습니다안타깝게도 코로나는 증상으로만 구별이 되지는 않아요그래도 지금 증상은 코로나는 아닌것 같아요,2.8333333333333335,1.1666666666666667
215,많이 걱정되시겠네요가능하다면 회사 출근을 하지말고증상의 변화를 지켜보시면 어떨까요 ,2.5,2.5
216,안녕하세요. 한국공인노무사회-네이버 지식iN 상담 공인노무사 이종호 입니다.1. 자세한 것은 근로계약 조건을 보아야 할 것 같습니다만  아르바이트도 근로자   이기 때문에 불이익을 받게 되면 가까운 고용노동지청에 문의 하시어 도움 받으시기  바랍니다.,8.333333333333334,3.6666666666666665
217,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.코로나 19 위기 단계가 심각단계로 격상되고 지역사회 전염환자가 발생하고 있습니다안타깝게도 증상만으로 코로나 감염을 알아낼수 없습니다대부분 감기몸살 증상이겠지만 증상이 심하거나 걱정이 많으신분들은 1339전화하셔서 안내 받으시면 됩니다 검사에서 양성이면 무료 음성이면  16만원정도 내야 한다고 합니다,6.5,2.3333333333333335
218,경과를 지켜보셔도 될것같아요 나라에서 새로운지침을 발표했습니다주증상은 발열 기침 폐렴 호흡곤란 목아픔입니다증상이 있다면 외출을 자제하고 집에서 충분히 휴식을 취하면 3-4일동안 경과를 관찰하다가38도이상의 고열이 지속되거나 증상이 심해지면 1339로 전화해서 신고해야합니다 다 잘 알고 계시죠?,5.6,2.0
219,"안녕하세요. 대한의사협회·네이버 지식iN 상담의사 정현화 입니다. 증상 코로나19에 감염되면 약 2~14일(추정)의 잠복기를 거친 뒤 발열(37.5도) 및 기침이나 호흡곤란 등 호흡기 증상, 폐렴이 주증상으로 나타난다. 또 근육통과 피로감, 설사 증상이 나타나기도 하지만, 드물게 무증상 감염 사례도 있다. 실제로 세계보건기구(WHO)는 2월 1일 무증상 감염자의 전파 가능성을 재차 밝혔으며, 다만 무증상 감염자의 전파는 드물 수 있으며 주요 전염 경로가 아닐 수 있다고 알렸다. 또 우리 보건복지부도 2월 2일 코로나19는 무증상·경증 환자에서 감염증이 전파되는 경우도 나타나고 있다며, 해당 증상들은 차도가 좋아지기도 하지만 일부에서 중증 폐렴을 유발할 가능성이 있어 주의가 요구된다고 밝혔다. 감기 vs 독감 vs 코로나19           구분   단순 감기   독감   코로나19   증상 발생 위치   주로 상부 호흡기관(상기도)  주로 상하부 호흡기관  주로 하부 호흡기관(하기도)  주요 증상   콧물, 인후염, 열과 두통으로 인한 무기력증   두통, 근육통, 기침, 한기를 동반한 고열   발열, 마른기침, 근육통, 피로   잠복기   잠복기 없음      잠복기 평균 7~14일 추정   회복 소요 기간   일주일 안에 회복   일주일~몇 주 동안 길게 지속   약 13~18일(국내 기준)   감염 판단 방법   별도 검사 없음   독감 바이러스 검사   코로나 유전자 유무 검사 [네이버 지식백과] 코로나바이러스감염증-19 - (COVID-19) (시사상식사전, pmg 지식엔진연구소)            집에서 2-3일 지켜 보시고 37.5도 이상의 열 기침 근육통 피로있으면 1339나 보건소 연락 해서 상담 하세요. ",22.142857142857142,4.571428571428571
220,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.많이 걱정되시죠? 요즘 다들 그렇습니다그정도 증상이면 가급적 외출을 삼가고  경과를 지켜보셔도 괜찮을것 같습니다증상만으로는 구별이 안되어서 너무 답답합니다,3.0,1.5
