,answer,total_sents_num,ambiguous_sents_num,answer_ambiguity,key_sent_ambiguity
172,안녕하세요. 로시컴-네이버 지식iN 상담 공인노무사 이기중 입니다. 실업급여를 받을 수 없는 사유로 퇴직한 후에 취업이 어렵더라도 실업급여를 지급하진 않습니다.,3,0,0.0,0
173,"안녕하세요. 로시컴-네이버 지식iN 상담 공인노무사 이후록 입니다. 퇴직전 3개월의 기간에 휴업 등으로 정상적인 임금을 지급받지 못한 경우, 이 기간을 제외하고 정상적으로 임금을 지급받은 기간만으로 평균임금을 구해서 퇴직금을 산정하게 됩니다.  감사합니다.",4,0,0.0,0
174,안녕하세요. 한국공인노무사회-네이버 지식iN 상담 공인노무사 김정식 입니다. 1. 상시근로자 수가 5인미만이면 30일 전에 통보만 하면 문제되지 않습니다. 2. 근로계약서 미작성으로 신고하면 처벌됩니다. 3. 주휴수당 지급하지 않는다는 사전 합의는 무효입니다. 줘야합니다.   ,6,0,0.0,0
175,안녕하세요. 로시컴-네이버 지식iN 상담 공인노무사 이기중 입니다. 퇴사한 날로부터 18개월 내에 180일입니다. 가능합니다. ,3,0,0.0,0
176,안녕하세요. 로시컴-네이버 지식iN 상담 공인노무사 이기중 입니다. 3월 31일까지 다녀도 180일이 충족될 것으로 보입니다. 정확한 피보험기간은 고용보험 홈페이지에서 확인 가능합니다.,4,0,0.0,0
177,"안녕하세요. 로시컴-네이버 지식iN 상담 공인노무사 최창국 입니다. 1. 실업급여 요건은 고용보험에 가입하고 피보험 단위기간 일수가 180일 이상일 것입니다. 2. 고용보험 피보험 단위기간이란 전체 재직기간을 말하는 것이 아니라 고용보험 가입기간 중 근로를 제공하고 보수를 지급 받은 일수 및 유급휴일수를 의미합니다. 3. 따라서 주 5일제 사업장에서 근로하면 1주 고용보험 피보험 단위기간 일수는 근로일 5일 + 유급주휴일 1일 총 6일이 되고 월 평균 26일 내외가 되어 6개월만 재직하고 퇴사하면 156일 그 정도만 나오게 됩니다. 4. 최종직장에서 고용보험 피보험 단위기간 일수가 180일에 미달할 경우 계약기간 만료, 권고사직으로 이직해도 실업급여는 수급할 수 없습니다. 이럴 경우 최종직장 이직일(3.31) 기준 18개월 안에 고용보험을 가입한 이전직장 경력이 있는 경우 그 직장 고용보험 피보험 단위기간 일수를 합산하여 180일 이상이 되거나 퇴사 후 다른 직장에 취업하여 180일 이상이 된 후 권고사직이나 계약기간 만료로 이직할때 실업급여를 신청하여 수급해야 합니다.",7,0,0.0,0
178,안녕하세요. 로시컴-네이버 지식iN 상담 공인노무사 이기중 입니다. 2개월 임금이 체불되었으니 자진퇴사해도 실업급여 수급이 가능합니다. 체불임금 및 퇴직금은 노동청에 신고하시면 됩니다.,4,0,0.0,0
179,안녕하세요. 로시컴-네이버 지식iN 상담 공인노무사 이기중 입니다. 1.2. 노동청에 신고하여 받을 수 있습니다.3. 노동청이나 경찰에 신고하시면 됩니다. 단 증거가 있어야 합니다.4. 구인을 했다는 건 문제되지 않습니다.,6,1,0.167,0
180,안녕하세요. 로시컴-네이버 지식iN 상담 공인노무사 이기중 입니다. 임금 20% 삭감이 확정되었으므로 지금 바로 퇴사해도 실업급여 신청이 가능합니다.,3,0,0.0,0
181,"안녕하세요. 로시컴-네이버 지식iN 상담 공인노무사 이기중 입니다. 휴업은 말그대로 일을 쉬는 거고 출슨기간을 채워야한다는건 애초에 말이 안되는 거짓말입니다. 노동청에 신고가능하고, 지금 신고하기 어려우면 퇴사하고 신고하시면 해당 시간만큼 정상임금을 받을 수 있습니다. 퇴직금은 받을 수 있고 임금의 70% 이상 받고 있으면 자진퇴사시 실업급여는 못받습니다.",5,1,0.2,1
182,"안녕하세요? 아하(Aha) 노무상담 분야 전문가 정용준노무사입니다. 질문하신 내용에 대하여 아래와 같이 답변 드립니다.임금의 반납은 기왕의 근로에 대하여 발생된 임금 또는 향후 근로에 대해 발생할 임금의 일부에 대한 청구권을 포기하기로 약정하고 회사에 반납하는 것을 의미하는데, 임금반납이 유효하기 위해서는 개별 근로자의 명시적인 동의가 필요합니다.최근 코로나감염병으로 인하여 회사에서 경영상 어려움을 최소화 하고자 이처럼 무급휴가나 임금반납 결의를 하는 경우가 늘어나고 있고, 일부 회사에서는 강압적으로 동의를 받는 경우가 종종 있습니다.그리고 동의를 하지 않은 경우 부당한 처분이나 일련의 행위를 통해 불이익을 주며, 이는 해고, 인사조치 등 다양한 형태로 나타납니다.각 사유별 구제내용은 아래와 같습니다.가. 해고해고가 정당하기 위해서는 법 및 사내 규정이 정하는 적법한 절차를 거쳐야 할 뿐 아니라, 근로자에게 근로관계를 존속할 수 없는 책임있는 사유가 존재해야 합니다. 따라서 단순히 회사의 요구를 수용하지 않았다는 점만으로 해고를 하는 것은 부당해고로 판단될 가능성이 큽니다.이 경우 행정적으로는 관할 지방노동위원회에 부당해고구제신청을 통해서, 민사적으로는 부당해고무효확인 청구 등을 통해 구제받을 수 있습니다.나. 인사처분사용자는 인사처분을 행함에 있어 광범위한 재량권이 인정되나, 이것이 권리남용에 해당되는 경우는 부당한 인사처분이 됩니다. 즉, 업무상 필요성이 있어야 하고, 그에 따른 근로자의 불이익이 업무상 필요성에 비하여 크지 않아야 합니다.만일 사용자의 전보, 휴직처분 등의 인사처분이 업무상 필요성이 없거나, 업무상 필요성이 있다고 하더라도 근로자에게 수반되는 불이익이 업무상 필요성에 견주어 지나치게 크다면 부당한 인사처분이 될 수 있습니다.이 경우 부당해고와 같이 관할 지방노동위원회를 통핸 구제신청과 더불어 법원을 통한 민사적인 구제를 받을 수 있습니다. 다. 임금삭감사용자는 근로자에게 직접 매월 정기일에 임금의 전액을 지급하여야 합니다. 만일 임금을 삭감하기 위해서는 적법하게 집단적 의사결정 방식에 의한 절차를 거치거나 근로자의 동의를 받아야 합니다. 이러한 적법한 절차를 거치지 아니하고 일방적으로 임금을 삭감하는 경우 임금체불죄가 성립하며, 이는 관할 고용노동부에 진정 및 고소를 할 수 있습니다.라. 기타이 외에도 차별, 합리적 사유없는 휴가 미부여, 부당노동행위 등 여러 가지 형태의 불이익이 있을 수 있고, 이에 대해서는 각 개별조항에 따른  처벌부과와 병행하여 구제를 받을 수 있습니다.', '안녕하세요? 아하(Aha) 노무상담 분야 전문가 Nick Cheun 변호사입니다. 질문하신 내용에 대하여 아래와 같이 답변 드립니다.기본적으로 임금반납의 경우에는 임금삭감(집단적 동의만 필요)과는 다르게 개별근로자의 동의가 필요합니다. 상기의 질문자님의 경우와 같이 만약 동의않는데 사용자(회사)가 강제로 임금을 반납하게 하는것은 ""근로기준법 제43조 (임금의 지급 의무) 및 동법 제36조(금품청산의무)""에 의거 위법이 될것입니다 (즉 강제로 임금반납시에 관할지역 고용노동청에 문제를 제기할수 있음).그리고 만약 임금반납에 대한 미 동의로 인해서 회사로 부터 정당한 이유없이 해고, 정직, 전진, 감봉 그 외 징벌을 당한다면, ""근로기준법 제23조 (해고 등의 제한)""에 의거 이는 명백히 위법이 되므로,  관할지역 노동위원회에 구제를 신청하시면 될것입니다 (상시근로자 5인 이상 고용 사업장에서만 해고 등의 제한 조항이적용됨).그럼 도움이 되었으면 합니다. 감사합니다.', '안녕하세요? 아하(Aha) 노무상담 분야 전문가 장종수노무사입니다. 질문하신 내용에 대하여 아래와 같이 답변 드립니다.이미 근로자에게 지급된 임금은 근로자의 사적 재산영역에 속해진 것으로서 개별 근로자의 동의가 없는 이상 회사가 강제로 임금 반납을 할 수 없습니다.  따라서 근로자는 회사의 요구에 불하고 임금 반납을 거부할 수 있습니다.근로자가 임금반납을 거부하였는데도 회사가 수용하지 않고 다음 임금 지급기에 해당 반납 임금을 공제하고 임금을 지급하는 경우에는 임금 전액지급 원칙을 위반한 것으로서 관할 고용노동청에 진정 제기가 가능하며 지급받지 못한 임금 역시 동시에 임금체불 진정 등을 통하여 지급받으실 수 있겠습니다. 또한 해당 요구를 거부하는 것을 이유로 회사의 불이익한 처우가 있는 경우에는 직장 내 괴롭힘 신고를 통해 구제받을 수 있겠습니다. 다만, 행위 주체가 회사의 대표 등이 될 가능성이 있어 괴롭힘 조사 등이 원활하게 이루어지지 않는 경우에는 관할 고용노동청에 괴롭힘 신고 등을 하여볼 수 있겠습니다.감사합니다.', '안녕하세요? 아하(Aha) 노무상담 분야 전문가 구고신노무사입니다. 질문하신 내용에 대하여 아래와 같이 답변 드립니다.임금반납을 미동의 했다는 이유로 회사에서 징계 등의 조치를 하게된다면...살필것도 없이 부당징계에 해당합니다.3개월 쉬다가 노동위원회나 법원에 부당징계의 취소를 구하시면 됩니다.그럼 3개월 동안 쉰 기간까지 포함해서 소급해서 임금 받을수 있습니다.참고해주세요', '안녕하세요? 아하(Aha) 노무상담 분야 전문가 이봉주노무사입니다. 질문하신 내용에 대하여 아래와 같이 답변 드립니다.요즘 코로나 바이러스로 인하여 사회경제적으로 회사가 어려운 것은 이해합니다만, 근로자의 임금을 동의 없이 삭감하거나 반납을 강제할 수 없습니다.임금 반납에 동의하지 않았음에도 불구하고 임금 삭감이 이루어진 경우 관할 고용노동청에 임금체불 진정으로 구제받을 수 있고, 불리한 처우(감봉, 정직, 전직, 해고 등)가 이루어진 경우 관할 지방노동위원회에 구제신청을 하여 구제받을 수 있습니다.감사합니다.",48,8,0.167,1
183,"안녕하세요. 한국공인노무사회-네이버 지식iN 상담 공인노무사 박종태입니다. 조금이나마 도움을 드리고자 몇 자 적습니다. 실업급여는 피보험자가 비자발적인 사유로 이직하는 경우에 수급자격을 인정하는 것이 원칙이므로 자발적으로 이직하는 경우 수급자격이 없는 것으로 봅니다. 다만, 자발적으로 이직하는 경우에도 고용보험법 시행규칙 별표2의 수급자격이 제한되지 않는 정당한 이직 사유에 해당할 경우 예외적으로 수급자격을 인정하고 있습니다.  근로기준법 제76조의2에 따른 직장 내 괴롭힘을 당한 경우에는 예외적 실업급여 수급 가능 사유에 해당합니다. 이때 직장 내 괴롭힘으로 실업급여를 받으려면 직장 내 괴롭힘으로 인하여 퇴사하였다는 사실을 입증하여야 합니다. 직장 내 괴롭힘 신고서, 노동위원회 및 법원의 판정서, 노동지청 신고 내역 및 입증서류, 인사명령서 등 가능한 자료들을 최대한 확보해야 합니다. 질문의 내용만으로는 구체적인 사실관계를 알 수 없어 정확한 답변은 어려우나, 질문자님이 무단 퇴사를 하였고 직장 내 괴롭힘이 있었다는 사실을 입증할 만한 자료들이 부재하다면 실업급여 신청이 어려울 수 있다고 사료됩니다.  도움이 되셨기를 바라며,실업급여 신청 등 추가로 궁금한 점 있으면 문의해 주시기 바랍니다. 박종태 노무사 드림.",11,1,0.091,1
184,안녕하세요. 한국공인노무사회-네이버 지식iN 상담 공인노무사 이종호 입니다. 1. 매출 감소와 같은 간접적인 영향으로 휴업하는 경우에는 근로자에게 휴업수당을 줘야 합니다. 고객·매출·예약의 감소 혹은 유사 사고에 대한 대비가 사업주의 귀책사유로 인정되기 때문입니다.  2. 근로자와 협의하여 무급휴직여부를 결정하시는 것이 좋을 듯합니다.,4,0,0.0,0
185,안녕하세요. 로시컴-네이버 지식iN 상담 공인노무사 박성은 입니다. 안녕하세요. 노무법인 도원(서부지사) 대표노무사 박성은입니다.  1. 원래부터 신청 가능한 제도였습니다. 현재도 신청 바로 가능합니다.  2. 신청은 귀 사업장 관할 고용센터에 합니다.   답변이 도움이 되셨길 바랍니다.  [답변 채택] 은 전문가가 답변을 계속 남기는데 큰 원동력이 됩니다 ^^  위와 관련하여 구체적인 상담이 필요한 경우 [네이버 엑스퍼트]를 이용하시기 바랍니다.,10,0,0.0,0
186,"안녕하세요. 한국공인노무사회-네이버 지식iN 상담 공인노무사 이종호 입니다. 1. 연차는 근로자의 요청없이 회사측사정에의해 일방적으로 처리 할 수없습니다.2. 근로조건에 불이익이  있을시는 사업장 관할고용노동지청에 진정등 조치하여 구제 받으시기    바랍니다. (참고)1.사업장 내 근로자 중 확진자, 의심자, 밀접접촉자가 있어 추가 감염 방지를 위해 불가항력적으로 휴업하는 경우에는 휴업수당(평균임금의 70%)을 지급하지 않아도 된다고 하나, 2. 코로나로 인한 매출 감소, 영업부진 등으로 휴업하는 경우에는 휴업수당을 지급하여야 한다는 입장입니다.",5,0,0.0,0
187,안녕하세요. 로시컴-네이버 지식iN 상담 공인노무사 이기중 입니다. 회사에 육아휴직을 신청했다가 거절당한 경우라면 가능하겠지만 신청도 하지 않았다면 실업급여에 해당되지 않습니다.,3,0,0.0,0
188,"안녕하세요. 로톡-네이버 지식iN 상담변호사 주명호 입니다. 먼저 안타까운 상황에 처하신 것에 대해 위로의 말씀을 전하며 질문에 답변을 드리겠습니다. 질문자님의 질문내용을 보면 자발적 실업이 아니므로 실업급여 대상이고  일년을 채웠고 도중에 그만둔다 했으나 바로 사과하고 출근하였기 때문에 퇴직금 지급대상입니다. 질문님의 사장님은 질문자님이 실업급여를 받기 위해서는 질문자님의 피보험자격 상실신고와 이직신고를 해주어야 하는데 이를 거부(과태료 부과대상임)하고 퇴직금 지급을 거부한다면 관할 노동청에 이 사실을 진정(신고)하시기 바랍니다.   위 답변은 질문자님의 질문을 전제로 답변을 드린 것인바, 온라인 상으로 답변하기에 여러 제약들이 있을 수 있으니 추가 궁금한 사항이 있으시면 프로필상의 전화로 연락을 주시면 자세하게 상담을 드리겠습니다. 감사합니다.  ",7,0,0.0,0
189,"안녕하세요. 로시컴-네이버 지식iN 상담 공인노무사 이후록 입니다. 퇴직금은 퇴직전 3개월의 평균임금을 기초로 산정하게 되는데, 이때 월급날과는 무관하고, 해당 기간에 발생한 근로의 대가가 기준입니다.  근로자가 3월 말까지 근로하고 퇴직한다면, 1월1일~3월31일 근로의 대가가 퇴직전 3개월의 임금이 되는 것이고, 이 기간에 무급휴직 기간이 있다면 휴직 기간을 제외하고 평균임금을 구해야 하겠습니다. 즉, 퇴직 전 3개월에 무급휴직 기간이 있다고 하더라도 퇴직금 산정에 불리하게 작용하지는 않습니다.  감사합니다.",6,0,0.0,0
190,"안녕하세요. 로시컴-네이버 지식iN 상담 공인노무사 전지나 입니다. 1. 해고는 사업주가 정당한 사유없이 근로관계를 일방적으로 종료시키는 의사표현입니다. 해고는 사유뿐만 아니라 절차도 정당해야합니다. 따라서 근로기준법상 해고의 서면통지가 있어야 유효하며 구두상 해고는 무효가 될 수 있습니다.  2. 해고가 정당하지 않은 경우 관할 노동위원회에 부당해고 구제신청을 할 수 있습니다.(5인이상사업장, 3개월이내 신청) 수습기간 중 해고라도 신청가능합니다.  구제신청이 인정된다면 원직복직 및 해고기간동안의 금품을 받을 수 있거나 원직복직을 원하지 않을 경우 금전보상을 받을 수 있습니다. 다만, 해고가 있었다는 명확한 근거가 있어야 할 것입니다. 정당한 인사권을 가진 자에게 명확한 해고의사를 확인하는 것이 필요할 것으로 판단됩니다.  추가적으로 조언을 드리자면, 해고의 정당성을 다투는 경우 관련자료가 얼마나 준비가 되어있는지, 사실관계에 따라 법리적으로 논리를 얼마나 적합하게 개발하는 지에 따라 승률이 달라질 수 있으므로 철저한 준비가 필요합니다.  위와 관련된 사건과 관련하여 전문적인 상담이 필요한 경우 네이버 엑스퍼트 전문가에게 도움을 받으시기 바랍니다.위 내용은 질문하신 사항을 바탕으로 작성되었으며, 사실관계가 다를 경우 답변도 달라질 수 있습니다 감사합니다.  ",13,4,0.308,1
191,"안녕하세요. 로시컴-네이버 지식iN 상담 공인노무사 백승재 입니다. 1. 네. 휴업수당을 지급해야 합니다.아래 코로나 휴업수당 동영상을 참고해주세요. 2. 휴게시간에 대해서는 근로계약서에 명시되어 있다면, 임금을 청구하는 것이 쉽지 않습니다.그 휴게시간에 근로자가 일을 했다는 것을 입증해야 합니다. 증거자료를 잘 확보하시기 바랍니다. 건투를 빕니다. https://youtu.be/go9eQy8AQrw                  ",9,0,0.0,0
192,"""안녕하세요. 로시컴-네이버 지식iN 상담 공인노무사 윤병상 입니다. 상시 근로자 수 5인 이상  병원에서 2개월 정도 근무하신 상황에서 해고통보를받으신 상황이네요. 갑자기 병원에서 이야기를 한 상황에서 내용을 잘 몰라 사직서를 작성하셨구요. 근로기준법에 따라 사용자는 근로자에게 '정당한 이유'없이 해고를 할 수 없으며 해고는 절차적으로 '서면'으로 해야 효력이 있습니다. 구두상으로 해고를 통보하는 것은 법 위반으로 부당해고에 해당합니다. 정당한 사유없이 일방적으로 회사에서 해고하는 경우부당한 해고가 될 수 있으며 부당해고 구제신청을 통해 승소할 경우에 복직이 가능합니다.(원직복직 및 부당해고기간동안의 임금상당액 지급) 만약 원직복직을 원치않는다면 부당해고 기간 동안의 임금상당액 청구만도 가능(금전보상)하며,다만, 부당해고 구제신청은 상시 근로자 5인 이상 사업장에서 해고일로부터 3개월 이내에 가능합니다. 질문자님의 경우에도 마찬가지로 부당해고 구제신청이 가능은 하겠으나 사직서를 작성하셨기 때문에 실무적으로 보았을 때는 해고가 아닌 (권고)사직으로 판단될 가능성이 큽니다. 해고의 경우 해고를 당했다는 부분이 인정되어야 그 다음에 해고가 정당한 해고인지 부당한 해고인지여부를 판단할 수 있을텐데 사직서를 작성하셨으므로 해고 자체가 아니라 권고사직이 될 수 있습니다. 현 시점에서는 현실적으로 부당해고 구제신청을 한다 하더라도 병원측에서 해고를 한 사실을 부인한다면인정되기 어려운 부분이 있으며 부당해고에 대한 구제신청을 해야겠다는 판단이 있으시다면 현재 약 1주일 정도 지난 시점이다보니 다시 한 번 전화를 하거나 만남 등을 가져서 위와 같은 사실관계를 이야기하고 상대방이해고에 대해서 인정한다는 내용이 있다거나  한다면 불리한 상황을 뒤집을 수도 있습니다.(이와 관련해서 문자나 카톡, 녹음 등 객관적인 입증자료가 필요합니다) 결국 현재 상태에서 부당해고 구제신청을 진행하는 것은 가능하지만 인정되기 어려운 측면이 있으므로작성한 사직서를 뒤집을 수 있는 객관적인 입증자료를 지금이라도 확보하는 것이 좋을 것 같습니다.  해고와 관련된 분쟁은 법적으로 권리구제 수단을 이용할 수 있는지,(사실관계, 근로계약서등 검토)해고로 인정될 수 있는지(해고의 존부문제) 해고로 인정된다면 부당해고로 인정될 수 있는지 여러가지 고려할 부분이 많으므로 노무법인이나 노무사 사무실 등에 유선상 또는 방문등으로 상담을 받으시는 것도 방법일 것 같습니다. 더 궁금한 점이 있으시면 연락부탁드리고 질문과 관련하여 도움이 되셨기를 바랍니다.""",1,1,1.0,1
193,"안녕하세요. 한국공인노무사회-네이버 지식iN 상담 공인노무사 박종태입니다. 조금이나마 도움을 드리고자 몇 자 적습니다. 질문의 내용으로 보아 회사가 코로나19로 인하여 매출이 감소하여 근로시간을 단축하는 조치를 실시한 것으로 보이는데, 이러한 조치가 정당한지 여부가 궁금하신 것으로 사료됩니다.  상시 근로자수가 5인 이상인 사업주가 사업주의 귀책사유로 휴업하는 경우 휴업기간 동안 근로자에게 평균임금의 70% 이상의 휴업수당을 지급하여야 합니다. 평균임금의 70%가 통상임금을 초과하면 통상임금으로 지급이 가능합니다(근로기준법 제46조 참조).  만약 사업장내에서 확진환자가 발생하여 추가 감염방지를 위해 사업주가 불가항력적으로 휴업하는 경우 등에 대해서는 휴업수당이 발생하지 않으나, 확진환자, 의심환자 또는 밀접접촉자가 없음에도 매출 감소 또는 감염병 확산 방지 등을 이유로 휴업하는 경우에는 휴업수당이 발생합니다. 따라서 질문자님께서 재직 중인 사업장이 상시근로자가 5인 이상이기 때문에 근로시간이 단축된 부분에 대한 휴업수당이 발생할 것으로 사료됩니다.  한편, 현재 고용노동부는 코로나 19확산에 따른 실업 예방 및 인건비 부담을 줄이기 위하여 고용유지지원금제도를 확대 실시하고 있습니다. 고용유지지원금이란, 코로나로 인한 일시적인 경영난으로 고용조정이 불가피하게 된 사업주가 휴업‧휴직 등 고용유지조치를 하는 경우에 인건비 일부를 지원하는 제도입니다.  그러나 고용유지지원금을 받기 위해서는 사업주가 70%이상의 휴업수당을 지급하여야 하므로 무급휴업의 경우 고용유지지원금을 받을 수 없습니다. 그러나 4월부터 지원 규모를 확대하여 우선지원대상기업이라면 사업주가 근로자에게 지급한 휴업, 휴직수당의 최대 90%가 지원되므로 휴업 수당을 지급하더라도 사업주의 인건비 부담이 상당부분 줄어들 것으로 사료됩니다.  따라서 질문자님의 회사가 코로나19확산으로 매출감소에 따라 무급휴업과 같은 조치를 취한 것이라면, 70%의 휴업수당을 지급하여야 할 것으로 사료되며, 따라서 회사로부터 휴업수당을 지급하도록 하면서 고용유지지원금을 적극 검토할 것을 권고하는 것이 좋을 것으로 사료됩니다.  도움이 되셨길 바라며, 고용유지지원금 신청 등 추가적인 궁금 사항이 있으시면 문의해 주시기 바랍니다. 박종태 노무사 드림.",14,4,0.286,1
194,"안녕하세요. 로시컴-네이버 지식iN 상담 공인노무사 백승재 입니다. 1. 일단, 무급휴가를 줄 수 없습니다. 사업주 사정이 이해 안가는 것은 아니나, 휴업수당을 지급하는 것이 맞습니다.평균임금의 70퍼센트입니다. 청구할 수 있습니다. 2. 또한 휴업기간의 임금(휴업수당)과 그 기간을 동시에 제외하고 퇴직금 계산을 하니(평균임금산출)근로자에게 불리하지 않습니다.  3.31까지 근무하고 퇴직을 하시면,원래는 1.1~3.31의 임금과 기간으로 계산하는데(3달임금/91일), 선생님은 이중에서 3.1~3.9사이의 임금과 9일을 동시에 빼고 계산합니다.(3달임금-9일치임금)/(91일-9일)근로기준법 시행령 2조의 내용입니다.  아래 코로나 휴업수당 동영상을 참고해주세요.추후에라도 청구할 수 있습니다. https://youtu.be/go9eQy8AQrw                  ",12,2,0.167,0
195,"안녕하세요. 로시컴-네이버 지식iN 상담 공인노무사 백승재 입니다. 1. 네. 맞지 않습니다. 근로자동의가 있어야 근로시간 단축, 임금삭감등을 할 수 있습니다.연차휴가는 근로자가 원하는 시기에 사용하는 것입니다.사용자가 강제로 사용하게 하지 못합니다.(근로기준법 제61조의 사용촉진 예외. 조문확인요망) 2. 사업주 사정이 이해 안가는 것은 아니나, 휴업수당을 지급하는 것이 맞습니다.아래 코로나 휴업수당 동영상을 참고해주세요.추후에라도 청구할 수 있습니다. https://youtu.be/go9eQy8AQrw                  ",10,2,0.2,0
196,안녕하세요. 로시컴-네이버 지식iN 상담 공인노무사 백승재 입니다. 1. 연차휴가를 소진시키거나 무급처리하지 못합니다. 회사에서 그 기간동안에 평균임금 70퍼센트 이상의 휴업수당을 근로자가에게 지급해야 합니다. 아래 코로나 무급휴가 휴업수당 동영상을 참고해주세요. https://youtu.be/go9eQy8AQrw                  ,6,0,0.0,0
197,안녕하세요. 로시컴-네이버 지식iN 상담 공인노무사 박병규 입니다. 직원 본인이 서명날인 하지 않은 이상 동의서의 법적 효력은 없습니다. 원칙적으로 코로나 사태로 인해 매출감소 등의 이유로 사업장이 휴업을 하는 경우 동 기간 동안 휴업수당을 지급하여 유급처리 해야 합니다.> 휴업수당은 평균임금(급여)의 70% 무급휴가 또는 무급휴직으로 처리하려면 직원 개인별로 무급에 대한 동의를 받은 경우에 한해 가능합니다.> 동의는 직원 개개인이 직접 서명날인해야 효력 있음,6,0,0.0,0
198,안녕하세요. 로시컴-네이버 지식iN 상담 공인노무사 최창국 입니다. 1. 해고와 권고사직에 따른 퇴사는 법적으로 다르게 취급합니다. 2. 사용자가 이직확인서에 실업급여 수급이 가능하게 기재해 준다고 한 취지는 회사 경영 사정 악화로 인한 인원감축성 권고사직으로 이직사유를 기재하여 처리해 주겠다는 것으로 보입니다. 3. 이럴 경우 법상 해고로 보지 않기 때문에 권고사직으로 퇴사처리가 되면 실업급여는 수급할 수 있지만 해고예고수당은 청구하기 어렵습니다. 4. 따라서 해당 문제에 대하여 사용자와 협의를 진행해 보셔야 할 것으로 보입니다.,6,0,0.0,0
199,안녕하세요. 로시컴-네이버 지식iN 상담 공인노무사 최창국 입니다. 1. 2019.1.15 근로기준법이 개정되어 입사일자 기준 3개월이 경과되기 전 근로자는 해고예고수당을 지급 받을 수 없습니다. 2. 질문자의 경우 2020.3.1 입사하고 2020.4.2 해고 당안 경우이므로 입사일자 기준 3개월이 경과하기 전이라 사용자가 30일 전에 해고예고를 하지 않았어도 해고예고수당은 청구할 수 없습니다.,4,0,0.0,0
200,"안녕하세요. 로시컴-네이버 지식iN 상담 공인노무사 최창국 입니다. 1. 휴게시간 제외 1일 9시간 근로 + 주 5일 근로하기로 하고 월급을 220만원으로 약정한 경우 월급은 1주 40시간에 대한 기본급(주휴수당 포함) + 1주 5시간에 대한 연장근로수당으로 구성됩니다. 2. 그런데 코로나 사태로 인하여 1일 근로시간을 1시간 줄이는 것으로 사용자와 근로자가 합의한 경우 월급은 기본급(주휴수당 포함)만 지급하면 위법이 아닙니다. 3. 1주 45시간 근로시 약정 월급이 220만원인 경우 사업장 상시 근로자 수가 5인 이상인 경우 약정시급은 9109.7원 정도가 되며, 이 금액을 기준으로 기본급 = 9109.7원 * 209원 을 지급하면 위법이 아니고 기본급을 8,590원으로 계산하여 지급하면 위법이 됩니다. 4. 결론적으로 월급에서 1일 근로시간 1시간을 차감하는 것은 위법이 아니나 차감 급액이 위 3번 내용과 같아야 위법이 아니게 됩니다.",6,0,0.0,0
201,"안녕하세요. 로시컴-네이버 지식iN 상담 공인노무사 이기중 입니다. 근로자로 일했다면 지금이라도 4대보험을 신고하면 실업급여를 받을 수 있습니다만, 급여를 정해놓고 받은 게 아니라면 근로자로 인정되기 어렵습니다.",3,1,0.333,1
202,"안녕하세요. 로시컴-네이버 지식iN 상담 공인노무사 최창국 입니다. 1. 2019.10.1 개정된 실업급여 수급일수              고용보험 가입기간(피보험기간)  구분  1년 미만  1년 이상 3년 미만  3년 이상 5년 미만  5년 이상 10년 미만  10년 이상  50세 미만  120일  150일  180일  210일  240일  50세 이상  120일  180일  210일  240일  270일             2. 질문에 대한 답변 1) 실업급여 수급일수는 고용보험 가입기간을 기준으로 산정하는데 고용보험 가입기간은 최종직장에 한정되지 않고 지금까지 실업급여를 수급한 적이 없고 고용보험이 가입된 이전직장 경력이 있으면 그 직장 고용보험 가입기간도 합산이 되어 실업급여 수급일수를 계산하기 때문입니다. 2) 친구는 최종직장에서 1년 3개월 고용보험을 가입한 경우이고 고용보험이 가입된 이전직장 경력이 없어 150일 수급일수가 되며, 질문자는 최종직장에서는 10개월 정도 고용보험을 가입한 경우라도 3년 내에 고용보험을 가입한 이전직장 경력이 있는 경우 이전직장 고용보험 가입기간도 합산이 되어 180일 이상을 수급하게 되었다면 이전직장 고용보험 가입기간이 최소 2년 2개월 이상이 되어 3년 이상 ~ 5년 미만으로 인정되었기 때문입니다.",4,0,0.0,0
